NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy
17353001,ST-LAURENT PREE-INRAE,45.988333,-1.027,3,10,0,18.8,15.36,35.3,32.05,24.020000000000003
17415003,SAINTES,45.761167,-0.652,38,10,0,17.7,15.26,37.1,33.10000000000001,24.3
17477001,VILLIERS_SAPC,45.9875,-0.152,106,10,0,14.7,12.28,35.7,31.819999999999993,23.11
18003003,LES AIX-D'ANG.,47.209667,2.552333,195,10,0,18.9,13.84,33.3,29.690000000000005,22.91
18015003,AUBIGNY-SUR-NERE,47.4995,2.427333,176,10,0,14.7,12.23,33.6,30.029999999999994,21.880000000000003
18033001,BOURGES,47.059167,2.359833,161,10,0,16.9,14.1,33.8,30.439999999999998,23.44
18036001,BRINAY,47.166667,2.081,131,10,0,16.5,13.530000000000001,34.5,31.07,22.85
18037001,BRINON,47.5645,2.262333,133,10,0,14.5,11.52,36.0,31.370000000000005,21.86
18047001,CHAPELLE-D'ANG_SAPC,47.373833,2.426667,190,10,0,13.7,11.01,33.1,29.580000000000002,20.84
18057003,CHATEAUMEILLANT,46.564,2.2175,243,10,0,12.6,10.03,35.9,32.089999999999996,21.36
18087001,DUN,46.878333,2.566167,160,10,0,14.5,11.41,35.2,31.000000000000007,21.85
18089001,EPINEUIL,46.563333,2.519833,228,10,0,15.2,11.88,34.5,30.729999999999997,21.830000000000005
18092001,AVORD,47.052167,2.642167,175,10,0,17.2,14.4,33.7,30.03,23.009999999999998
18109002,HENRICHEMONT,47.285833,2.579167,377,10,4,20.9,17.18,32.9,28.99,22.58
18125004,LERE,47.457833,2.893167,139,10,0,12.5,10.070000000000002,34.1,30.520000000000003,21.13
18172003,ORVAL RAD,46.731,2.467333,165,10,0,14.8,11.860000000000001,34.9,30.71,22.22
18175003,OUROUER,46.925333,2.803333,221,10,0,18.5,13.460000000000003,33.7,30.189999999999998,22.17777777777778
18187004,PREVERANGES,46.425333,2.2365,462,10,0,18.8,15.569999999999999,31.5,27.98,22.36
18207003,ST-FLORENT/CHER,46.989333,2.248667,146,10,0,15.5,12.309999999999999,36.8,33.18,22.94
18223003,ST-MARTIN-D'A.,47.200667,2.416833,172,10,0,16.0,13.220000000000002,34.6,31.01,22.27
18231001,ST-PIERRE,46.729,2.631667,174,10,0,13.2,10.65,34.0,30.76,21.130000000000003
18242001,SANCOINS,46.831333,2.9265,203,10,0,14.9,12.23,34.6,31.290000000000003,22.58
18279001,VIERZON - VEVES,47.219167,2.0135,98,10,0,14.8,12.25,35.6,31.429999999999996,22.2
19010001,ARGENTAT,45.101333,1.9375,190,10,0,14.1,11.1,34.8,32.519999999999996,21.61
19016001,BAR,45.3445,1.823833,269,10,0,14.5,10.889999999999999,33.6,30.78,19.34
19031008,BRIVE,45.146667,1.473333,115,10,0,16.2,13.15,35.4,33.11,23.56
19033001,BUGEAT,45.602667,1.930333,694,10,0,11.8,8.5,31.0,28.440000000000005,19.040000000000003
19034001,CAMPS,44.983667,1.988333,519,10,0,15.4,11.629999999999999,31.9,29.6,20.82
19073006,EGLETONS,45.398833,2.059167,610,10,0,14.9,11.709999999999999,31.7,29.119999999999994,21.1
19121002,LUBERSAC,45.410333,1.411167,390,10,0,16.0,12.549999999999999,33.5,30.659999999999997,21.75
19125001,MARCILLAC,45.2835,2.039833,598,10,0,16.6,13.430000000000001,31.9,29.249999999999993,21.750000000000004
19136002,MEYMAC,45.534333,2.154333,670,10,0,12.8,9.599999999999998,31.8,29.509999999999998,19.59
19139001,MILLEVACHES,45.642667,2.0955,915,10,0,17.2,13.25,29.2,26.360000000000003,20.02
19147001,BRIVE-SOUILLAC,45.036333,1.491667,295,10,0,16.2,13.23,34.2,31.45,23.009999999999998
19164001,PEYRELEVADE,45.701,2.058667,827,10,0,15.3,11.399999999999999,29.7,26.839999999999996,19.550000000000004
19201001,USSEL-THALAMY,45.537333,2.42,740,10,0,12.6,9.870000000000001,30.0,27.290000000000003,19.339999999999996
19237001,ST-PRIVAT,45.139,2.096,585,10,0,12.5,9.250000000000002,31.8,29.059999999999995,19.77
19264001,SOURSAC,45.249,2.212833,528,10,0,15.0,11.62,32.9,30.29,21.05
19272001,TULLE,45.2425,1.740333,235,10,0,15.2,12.15,34.6,32.019999999999996,21.970000000000002
19275001,USSEL-LAMARTINE,45.558833,2.321333,654,10,0,13.0,9.76,32.3,29.839999999999996,19.8
19276006,UZERCHE,45.396333,1.568167,422,10,0,18.9,15.260000000000002,32.9,30.130000000000003,23.39
19288004,VOUTEZAC,45.279833,1.416,124,10,0,13.9,10.790000000000001,35.1,32.85,21.499999999999996
20004002,AJACCIO,41.918,8.792667,5,10,0,15.6,13.8,29.3,25.939999999999998,20.5
20004003,AJACCIO-PARATA,41.908333,8.618167,124,10,2,20.4,17.62,28.0,25.9,21.459999999999997
20004014,AJACCIO-MILELLI_SAPC,41.9385,8.720833,86,10,0,16.9,14.77,32.4,29.639999999999997,21.630000000000003
20007402,SPONDE-NIVOSE,42.324333,8.881667,1971,10,0,12.1,8.54,18.2,15.23,11.92
20023005,ASCO_SAPC,42.403833,8.922667,1400,7,0,12.9,10.271428571428572,24.8,22.399999999999995,15.6
20029003,BARBAGGIO_SAPC,42.679833,9.389333,572,10,1,20.9,16.130000000000003,26.5,24.3,20.29
20033015,BASTIA_SAPC,42.704333,9.444833,26,10,2,21.0,17.599999999999998,32.6,29.27,23.190000000000005
20040001,BOCOGNANO-GARE,42.080167,9.0525,660,10,0,17.6,14.74,30.6,28.140000000000004,20.65
20040004,BOCOGNANO,42.104167,9.103333,1019,10,0,16.5,13.77,25.5,23.12,17.96
20041001,CAP PERTUSATO,41.374833,9.178333,107,10,0,19.3,16.94,29.6,26.119999999999997,21.15
20046002,CAGNANO,42.886667,9.4395,278,10,3,23.8,19.059999999999995,30.5,27.389999999999997,23.13
20047006,CALACUCCIA,42.3315,9.0215,811,10,0,14.5,10.2,29.8,26.04,18.36
20050001,CALVI,42.5295,8.7915,57,10,1,20.1,14.75,33.4,29.040000000000003,22.020000000000003
20054002,CAMPILE_SAPC,42.494667,9.353,499,10,0,17.6,14.799999999999997,28.9,26.0,20.409999999999997
20083001,CASTIRLA,42.380167,9.134167,376,10,0,16.8,13.25,34.3,30.860000000000003,21.749999999999996
20092001,CONCA,41.717,9.3485,253,10,3,21.2,17.880000000000003,34.5,29.25,23.02
20093002,ILE ROUSSE,42.633333,8.9225,140,10,3,21.7,18.349999999999998,32.6,26.439999999999998,21.990000000000002
20096008,CORTE,42.2885,9.193167,350,10,0,15.6,9.629999999999999,31.5,28.43,19.7
20096009,RESTONICA_SAPC,42.229667,9.031333,1372,10,0,12.6,9.989999999999998,22.4,20.29,14.669999999999998
20107001,CAP CORSE,43.003833,9.3595,72,10,4,22.7,18.88,30.9,26.889999999999997,22.89
20108002,EVISA-ONF,42.263333,8.838667,1030,10,0,13.1,9.709999999999999,25.7,23.359999999999996,16.63
20114002,FIGARI,41.505167,9.103667,20,10,0,11.7,9.46,33.9,30.15,20.669999999999998
20126001,GIUNCAGGIO_SAPC,42.2165,9.369333,685,10,1,20.4,16.190000000000005,30.0,26.940000000000005,21.130000000000003
20135002,ISOLACCIO DI FIUMORBO,41.992333,9.305,198,10,0,17.2,13.45,31.1,28.2,20.71
20142001,LEVIE,41.7035,9.125833,571,10,0,12.6,10.4,28.0,25.93,18.259999999999998
20148001,BASTIA,42.540667,9.485167,10,10,0,19.7,15.7,31.7,28.26,22.259999999999998
20154001,MARIGNANA,42.188833,8.655333,515,10,2,20.9,17.47,27.4,25.21,21.249999999999996
20160001,MOCA-CROCE,41.761667,9.0165,951,10,0,17.6,13.64,25.4,23.380000000000003,18.6
20169007,PONTE-LECCIA,42.472667,9.199833,240,10,0,17.9,10.98,32.2,29.620000000000005,21.0
20185003,OLETTA,42.632333,9.3205,75,10,0,19.5,12.77,32.9,29.889999999999997,21.499999999999996
20190002,OLMI-CAPPELLA,42.5295,9.0165,844,10,0,16.0,13.190000000000001,28.4,25.839999999999996,19.16
20209003,PERI_SAPC,42.003167,8.905667,433,10,2,21.0,17.229999999999997,29.6,26.9,22.000000000000004
20211001,PETRETO BICCHISANO,41.785167,8.979167,450,10,0,18.5,15.8,29.9,27.330000000000002,21.740000000000002
20223001,PIETRALBA,42.541,9.172,510,10,0,17.9,14.829999999999998,30.0,26.79,20.589999999999996
20232002,PILA-CANALE,41.8145,8.903667,407,10,0,19.9,16.86,29.9,26.939999999999998,21.860000000000003
20235001,PIOGGIOLA,42.517833,8.999833,995,10,0,19.3,15.55,26.3,23.64,19.52
20247001,LA CHIAPPA,41.594833,9.363167,57,10,2,20.7,17.85,34.1,27.7,22.31
20249003,PROPRIANO,41.678167,8.915,34,10,0,14.1,12.6,29.3,26.560000000000002,19.900000000000002
20254006,QUENZA,41.777667,9.142833,932,10,0,14.0,11.459999999999999,29.3,26.240000000000002,18.270000000000003
20255003,QUERCITELLO,42.426833,9.332333,997,10,0,16.8,13.180000000000001,24.8,22.07,17.77
20258001,RENNO,42.190167,8.807167,755,10,0,12.9,9.46,26.4,24.0,17.37
20264002,RUSIO_SAPC,42.364167,9.2645,860,10,0,17.4,13.929999999999998,28.7,25.03,19.450000000000003
20268001,SAMPOLO,41.943,9.123,837,10,0,17.6,14.75,28.2,25.4,19.639999999999997
20270001,SARI D'ORCINO,42.0785,8.802333,407,10,0,19.1,16.17,28.2,25.85,21.040000000000003
20272001,SARTENE-CIMETIERE,41.620167,8.962167,272,10,2,20.4,17.48,33.3,30.259999999999998,23.33
20272004,SARTENE,41.652333,8.979333,62,10,0,14.0,12.34,30.5,28.07,20.72
20273001,SCATA,42.429333,9.412167,185,10,0,16.8,12.399999999999999,32.6,29.610000000000003,20.62
20281001,CAP SAGRO,42.798333,9.488667,111,10,7,24.2,20.02,30.0,27.02,23.330000000000002
20303002,ALISTRO,42.259667,9.5415,65,10,4,22.3,18.500000000000004,32.8,29.290000000000003,23.86
20312001,SANTA MARIA SICHE,41.879167,8.989167,541,10,0,18.4,15.45,29.4,27.440000000000005,21.359999999999996
20314006,SANTO PIETRO DI TENDA,42.635833,9.200667,484,10,0,16.9,13.559999999999999,29.1,26.410000000000004,20.4
20326001,TOLLA_SAPC,41.9635,8.959167,698,10,0,18.0,13.819999999999999,28.7,25.56,19.770000000000003
20341400,MANICCIA-NIVOSE,42.208333,9.0485,2379,10,0,9.8,6.45,14.0,11.18,8.680000000000001
20342001,SOLENZARA,41.921833,9.400833,12,10,3,21.3,17.7,30.5,27.880000000000003,23.18
20354008,VIVARIO_SAPC,42.152667,9.149167,773,10,0,11.9,8.38,27.9,25.56,16.68
20362005,ZONZA,41.747167,9.172,808,10,0,18.6,15.249999999999996,27.1,24.729999999999997,
21056001,BEIRE LE CHATEL,47.413833,5.208333,250,10,0,16.4,12.950000000000003,32.4,28.8,21.18
21065001,BESSEY,47.086,4.743167,593,10,2,21.7,16.740000000000002,30.4,27.23,21.999999999999996
21116002,BURE LES TEMPLIERS_SAPC,47.7195,4.948167,461,10,0,17.6,14.26,31.3,28.3,21.659999999999997
21131001,PAGNY-LE-CHATEAU,47.043167,5.190667,182,10,0,16.9,13.320000000000002,32.9,30.169999999999998,22.07
21154001,CHATILLON/SEINE,47.849333,4.581333,262,10,0,13.3,9.75,32.8,29.52,20.62
21231001,DIJON,47.319167,5.014333,240,10,0,15.5,12.6,33.9,30.6,22.04
21310001,GROSBOIS-EN-MONTAGNE,47.319333,4.596333,376,10,0,13.4,11.07,32.9,29.709999999999997,20.580000000000002
21326001,JOURS LES BAIGNEUX_SAPC,47.636,4.596333,392,10,0,15.8,11.83,32.6,29.15,21.470000000000002
21386001,MARIGNY LE CAHOUET,47.4475,4.4335,335,10,0,14.0,11.279999999999998,33.1,29.5,20.9
21395001,MASSINGY-LES-VITTEAUX_SAPC,47.388667,4.586333,509,10,0,18.8,14.77,31.2,27.53,21.18
21425001,MONTBARD_SAPC,47.6285,4.3305,209,10,0,13.5,10.899999999999999,33.8,30.45,21.0
21454001,NICEY,47.860333,4.315333,209,10,0,14.3,9.97,34.0,30.45,20.93
21473001,DIJON-LONGVIC,47.267833,5.088333,219,10,0,17.7,13.95,32.9,29.809999999999995,22.42
21501003,POUILLY EN AUX_SAPC,47.251333,4.561,412,10,0,17.2,13.1,32.0,28.97,22.020000000000003
21503001,POUILLY SUR VINGEANNE,47.542667,5.417667,239,10,0,14.7,11.450000000000001,32.8,28.909999999999997,20.55
21519001,RECEY SUR OURCE,47.782167,4.864167,326,10,0,12.1,9.07,33.7,30.470000000000006,20.119999999999997
21527001,LA ROCHEPOT,46.9525,4.674,417,10,0,15.1,11.529999999999998,32.3,28.589999999999996,20.48
21561003,ST-MARTIN-DU-M,47.4005,4.781167,578,10,1,21.0,14.8,30.7,27.4,21.57
21564001,ST NIC. CITEAUX,47.122167,5.072167,203,10,0,14.0,10.72,32.4,29.85,20.77
21567001,ARNAY_SAPC,47.124833,4.498667,396,10,0,14.2,11.02,32.7,28.990000000000002,20.779999999999994
21584001,SAULIEU,47.264167,4.215,586,10,0,19.3,15.190000000000001,29.8,26.93,21.359999999999996
21603001,SEMUR EN AUXOIS_SAPC,47.482,4.34,314,10,0,13.5,10.489999999999998,33.2,29.640000000000004,20.86
21633002,THOREY SOUS CHARNY_SAPC,47.319167,4.4395,421,10,0,15.9,12.7,31.1,28.15,20.880000000000003
21638002,TIL-CHATEL_SAPC,47.544833,5.2075,283,10,0,15.9,11.16,31.7,28.869999999999994,20.71
22005003,BELLE-ISLE-EN-TERRE,48.55,-3.3875,158,10,0,17.6,14.229999999999999,35.2,28.450000000000006,20.8
22016001,ILE-DE-BREHAT,48.855167,-3.0045,25,10,0,18.1,14.8,27.5,23.080000000000002,18.310000000000002
22032002,CAULNES-EDF,48.298333,-2.142167,75,10,1,20.2,15.030000000000001,33.3,28.619999999999997,21.83
22033001,CAUREL-EDF,48.207667,-3.051333,150,10,0,18.1,14.38,32.8,28.119999999999997,21.109999999999996
22046003,COLLINEE-EDF,48.294833,-2.499333,201,10,0,18.8,14.669999999999998,32.2,27.3,20.96
22092001,KERPERT,48.404,-3.147667,281,10,2,21.3,15.1,33.4,27.74,21.029999999999998
22108001,LANLEFF,48.691167,-3.0405,78,10,0,16.7,12.939999999999998,33.7,27.3,20.099999999999998
22113006,LANNION_AERO,48.755333,-3.468667,85,10,0,18.7,14.059999999999999,33.7,26.6,19.72
22114003,LANRELAS-EDF,48.248833,-2.2915,112,10,0,17.3,13.919999999999998,33.4,28.770000000000003,21.68
22138003,MAEL-PESTIVIEN-EDF,48.418667,-3.303167,257,10,0,16.3,13.110000000000003,33.4,27.380000000000003,20.029999999999998
22147006,MERDRIGNAC,48.188,-2.4205,145,10,0,19.0,14.830000000000002,33.8,29.18,21.940000000000005
22168001,PLOUMANAC'H,48.825833,-3.473167,55,10,0,17.6,14.419999999999998,29.1,22.380000000000003,18.060000000000002
22219003,PLOUGUENAST,48.265833,-2.748333,235,10,0,19.7,15.059999999999997,32.3,27.32,21.029999999999998
22243001,PLUSQUELLEC,48.404167,-3.522333,214,10,2,22.3,15.76,34.1,28.170000000000005,21.4
22247002,POMMERIT-JAUDY,48.742,-3.251,55,10,0,17.7,13.930000000000001,34.3,27.85,20.279999999999998
22261002,QUINTENIC,48.519167,-2.42,71,10,0,17.6,14.27,33.9,28.46,21.29
22266001,ROSTRENEN,48.226667,-3.295333,236,10,0,19.3,14.809999999999997,32.5,27.47,21.07
22282001,SAINT-CAST-LE-G,48.6445,-2.247,35,10,0,19.7,15.320000000000002,32.9,25.049999999999997,19.78
22294003,ST-GILLES-PLIGEAUX-EDF,48.384333,-3.091333,266,10,2,21.0,15.23,33.4,27.22,20.9
22372001,ST BRIEUC,48.5365,-2.853167,135,10,1,20.5,14.95,32.8,26.729999999999997,20.700000000000003
23008004,AUBUSSON_SAPC,45.957833,2.187833,486,10,0,12.5,8.05,32.9,29.7,18.979999999999997
23013001,AUZANCES_SAPC,46.0215,2.489333,564,10,0,12.5,8.37,31.7,28.339999999999996,19.249999999999996
23021001,BENEVENT_SAPC,46.121,1.6285,460,10,0,19.0,14.61,32.5,28.870000000000005,22.21
23025001,BONNAT,46.315333,1.916333,382,10,0,16.6,12.86,34.3,30.97,22.3
23030004,BOURGANEUF,45.942333,1.725833,513,10,0,17.9,13.270000000000001,31.8,28.169999999999998,21.509999999999998
23031002,BOUSSAC_SAPC,46.343333,2.228333,380,10,0,13.1,9.76,33.5,29.080000000000002,20.18
23046001,CHAMBONCHARD,46.176,2.553,320,10,0,13.0,8.580000000000002,34.8,30.189999999999998,19.35
23067001,LA COURTINE,45.702667,2.263667,772,10,0,12.5,9.399999999999999,29.6,26.95,18.81
23069002,CROCQ,45.867167,2.362167,710,10,0,14.4,10.989999999999998,30.3,27.660000000000004,19.87
23075001,DUN LE PALESTEL,46.317833,1.666833,365,10,0,17.1,13.16,33.7,29.690000000000005,22.300000000000004
23079002,FELLETIN,45.880167,2.186,635,10,0,17.6,13.0,31.6,28.3,20.669999999999998
23089001,GENOUILLAC,46.352333,1.985,306,10,0,13.2,10.129999999999999,33.7,29.890000000000004,20.919999999999998
23090003,GENTIOUX,45.785,1.997333,794,10,0,14.7,11.2,29.7,27.080000000000002,19.119999999999997
23113001,LUPERSAT_SAPC,45.9865,2.393167,610,10,0,15.3,11.73,31.2,27.959999999999997,20.279999999999998
23155001,PONTARION_SAPC,45.995667,1.852833,455,10,0,13.2,9.91,33.0,29.610000000000003,20.17
23176001,LA SOUTERRAINE,46.2425,1.451833,370,10,1,20.2,15.669999999999998,33.2,29.52,22.750000000000004
23206002,GUERET-ST LAURENT,46.1755,1.950333,365,10,0,15.9,10.93,33.8,29.72,20.82
23209001,SAINT-LOUP_SAPC,46.140667,2.2645,440,10,0,15.2,10.3,32.9,29.43999999999999,20.68
24035003,BELVES,44.782667,0.956,238,10,0,19.5,16.66,33.4,31.059999999999995,23.970000000000002
24037005,BERGERAC,44.822833,0.524167,49,10,0,15.1,11.77,36.0,32.97,23.0
24064001,BRANTOME,45.356833,0.645833,129,10,0,15.8,12.5,36.3,33.45,23.339999999999996
24138004,COULOUNIEIX,45.1595,0.676667,217,10,0,19.3,15.89,34.2,31.659999999999997,24.58
24152001,DOMME,44.798333,1.219667,165,10,0,16.3,13.520000000000001,35.2,32.25,23.24
24172001,LES EYZIES DE TAYAC,44.954667,1.021,112,10,0,15.3,12.620000000000001,35.3,32.58,22.240000000000002
24226001,LAMOTHE MONTRAV,44.837333,0.041167,9,10,0,17.1,13.89,35.0,31.670000000000005,22.7
24280001,MONPAZIER,44.684,0.891667,199,10,0,18.2,14.59,35.2,32.7,24.14
24291001,MONTIGNAC,45.052167,1.147333,77,10,0,14.8,12.03,35.6,33.11,22.360000000000003
24452001,ST MARTIAL VIVEYROLS,45.357833,0.319333,166,10,2,21.5,17.77,36.0,32.37,25.46
24453001,ST MARTIN  DE FRESSENGEAS,45.4755,0.848333,277,10,0,16.7,14.039999999999997,33.6,30.95,22.969999999999995
24516002,SALIGNAC-EYVIGUES,44.936667,1.364667,276,10,0,17.6,14.930000000000001,33.7,31.279999999999994,23.88
24547002,TERRASSON-LAVILLEDIEU,45.1355,1.2925,90,10,0,16.1,13.12,35.4,32.78,22.759999999999998
24550003,THENON,45.112667,1.0385,265,10,0,18.6,14.91,33.5,30.75,23.34
25021001,ARC-ET-SENANS,47.0315,5.782,235,10,0,18.2,13.399999999999997,32.8,30.120000000000005,22.36
25047001,BAUME-LES-DAMES,47.347167,6.350333,267,10,0,18.7,12.930000000000001,33.3,29.300000000000004,21.63
25056001,BESANCON,47.249,5.988833,307,10,0,18.1,14.209999999999999,32.3,28.630000000000003,21.669999999999998
25087002,BRANNE_SAPC,47.378,6.472167,287,10,0,14.1,10.15,32.4,28.75,19.44
25127001,CHARQUEMONT,47.218833,6.815,884,10,0,15.7,10.78,28.8,25.46,18.5
25219002,EPENOY,47.127167,6.366333,752,10,0,17.3,12.72,29.1,26.0,19.79
25222001,ETALANS_SAPC,47.1525,6.210167,540,10,0,13.0,9.48,29.9,26.72,18.99
25223002,COULANS,47.023333,6.0205,468,10,0,14.3,10.36,31.1,28.060000000000002,19.73
25254001,LES FOURGS,46.834,6.4365,1140,10,0,12.7,7.010000000000001,26.7,23.64,15.91
25285001,GRAND'COMBE-CHATELEU_SAPC,47.019167,6.567167,769,10,0,9.4,6.1,30.4,26.85,17.029999999999998
25320001,LABERGEMENT,46.779667,6.2795,863,10,0,11.5,7.35,30.3,26.729999999999997,16.98
25334001,LEVIER_SAPC,46.949333,6.124167,713,10,0,11.4,8.829999999999998,29.6,26.689999999999998,18.46
25356003,MAICHE,47.243,6.791,825,10,0,11.7,8.21,28.4,25.04,17.64
25372001,MEDIERE,47.456,6.601333,302,10,0,15.3,11.309999999999999,33.6,30.3,20.700000000000003
25413001,MOUTHE,46.707,6.2095,940,10,0,10.7,6.35,28.5,25.630000000000003,16.439999999999998
25453001,PIERREFONTAINE,47.216667,6.528833,695,10,0,12.5,7.62,29.4,26.5,18.139999999999997
25462001,PONTARLIER,46.927,6.32,808,10,0,13.9,8.49,28.7,25.630000000000003,17.73
25494001,LA BOISSAUDE ROCHEJEAN,46.729,6.322833,1222,10,0,16.4,11.379999999999999,25.1,22.3,17.259999999999998
25512001,LE RUSSEY,47.162167,6.7375,891,10,0,13.1,8.48,29.3,26.059999999999995,18.07
25529002,SANCEY-LE-GRAND,47.3015,6.581667,490,10,0,15.3,11.15,31.4,27.640000000000004,20.080000000000002
25621001,VILLENEUVE-D'AMONT,46.9385,6.021333,663,10,0,12.1,8.469999999999999,30.2,27.01,18.490000000000002
26002003,ALBON,45.252333,4.822333,153,10,0,16.0,12.5,33.6,30.82,22.470000000000002
26035001,BEAUFORT-S-GERV,44.778,5.139,379,10,0,17.9,14.41,31.9,29.929999999999996,22.65
26047001,BELLEGARDE-EN-D,44.535167,5.454333,1017,10,0,16.9,12.419999999999998,28.0,25.7,19.169999999999998
26050001,BESIGNAN,44.3205,5.317,556,10,0,19.7,14.229999999999999,31.6,28.54,22.009999999999998
26056001,BOURDEAUX,44.580167,5.142833,432,10,0,11.9,9.870000000000001,31.6,29.45,20.130000000000003
26059001,BOUVANTE,44.955,5.326667,1071,10,0,11.1,7.92,26.6,24.089999999999996,
26064001,VALENCE-CHABEUI,44.914833,4.971833,163,10,0,16.2,13.15,33.3,30.759999999999998,22.69
26074001,CHAPELLE-EN-VERCORS_SAPC,44.9615,5.422167,879,10,0,12.9,10.349999999999998,29.0,26.68,19.160000000000004
26113003,DIE,44.767667,5.3435,384,10,0,12.0,9.440000000000001,33.1,30.55,21.009999999999998
26116002,DONZERE,44.429167,4.725333,66,10,1,21.1,14.430000000000001,35.1,32.82000000000001,24.22
26124001,ETOILE,44.819,4.8895,145,10,0,18.3,14.419999999999998,33.1,30.74,23.19
26142001,GLANDAGE_SAPC,44.674667,5.615167,1007,10,0,14.4,11.55,28.9,26.02,18.830000000000002
26168001,LUS L CROIX HTE,44.672833,5.710833,1059,10,0,14.7,9.61,29.2,27.07,18.279999999999998
26179001,MERCUROL,45.0585,4.8835,153,10,0,17.5,14.530000000000001,34.6,31.689999999999998,23.6
26182001,MIRABEL-AUX-BAR,44.328667,5.100833,238,10,0,14.1,12.129999999999999,32.9,30.839999999999996,22.22
26189001,MONTAUBAN-S-OUV,44.276,5.478333,689,10,0,12.5,10.18,30.9,27.939999999999998,19.7
26198001,MONTELIMAR,44.581167,4.733,73,10,1,20.1,14.969999999999999,33.0,30.809999999999995,23.35
26258001,PUY-ST-MARTIN,44.618167,4.976833,211,10,1,20.2,15.85,33.5,31.53,23.47
26273002,ROCHEFORT-SAMSON_SAPC,44.990667,5.165167,368,10,0,15.2,12.9,31.6,29.410000000000004,21.34
26281001,ROMANS_SAPC,45.050167,4.998667,156,10,0,15.9,12.27,34.1,31.75,22.46
26290002,COL DE ROUSSET_SAPC,44.841667,5.421667,1400,10,0,14.5,11.360000000000001,23.6,21.369999999999997,16.650000000000002
26292002,ST-AUBAN-SUR-OUVEZE,44.294833,5.409833,625,10,0,13.2,10.23,30.7,28.0,20.240000000000002
26295001,ST-BARTHELEMY-V_SAPC,45.173833,4.9025,203,10,0,14.9,11.870000000000001,34.2,31.610000000000003,22.09
26298001,ST-CHRISTOPHE-L_SAPC,45.229333,5.071833,452,10,0,18.8,16.16,31.0,27.909999999999997,22.31
26307001,ST-JEAN-EN-ROYA,45.009167,5.2925,308,10,0,15.8,13.040000000000001,32.4,30.130000000000003,21.61
26313001,ST-MARCEL-LES-V-INRAE,44.980167,4.931333,190,10,0,18.1,14.37,32.7,30.45,23.05
26327001,ST ROMAN-DIOIS,44.693833,5.428333,545,10,0,14.3,11.98,33.0,30.490000000000002,21.6
26328001,ST SAUVEUR EN DIOIS,44.682667,5.157833,338,10,0,16.3,13.820000000000002,31.5,29.24,22.130000000000003
26330001,ST-SORLIN-EN-VA,45.271167,4.930333,237,10,0,15.7,13.34,33.3,30.249999999999993,22.2
26340001,SEDERON,44.202333,5.538833,804,10,0,9.4,7.019999999999999,30.6,27.97,18.46
26361001,VALDROME,44.505333,5.576667,786,10,0,8.4,6.07,31.9,29.589999999999996,17.83
26377003,VINSOBRES,44.337333,5.060167,346,10,1,21.3,16.14,33.4,31.5,24.160000000000004
27016001,LES ANDELYS,49.244667,1.412833,16,10,0,16.0,12.919999999999998,34.2,30.76,22.04
27056003,BERNAY,49.101333,0.559833,166,10,0,16.6,12.55,31.5,28.05,20.910000000000004
27100001,BOULLEVILLE,49.361,0.392833,122,10,0,18.5,15.079999999999998,31.6,27.540000000000003,21.57
27112001,BRETEUIL,48.8375,0.907667,168,10,0,14.9,12.139999999999999,32.9,29.889999999999997,21.340000000000003
27306001,GUICHAINVILLE,48.977,1.181667,147,10,0,18.2,14.1,32.4,29.28,22.229999999999997
27347001,EVREUX-HUEST,49.025,1.221667,138,10,0,18.8,14.2,31.9,28.76,22.35
27375001,LOUVIERS,49.204167,1.187167,25,10,0,17.0,13.160000000000002,34.4,31.079999999999995,22.47
27422001,MUIDS,49.224167,1.2805,31,10,0,17.1,13.030000000000001,34.1,30.619999999999997,22.2
28051002,BONNEVAL,48.203167,1.417,134,10,0,14.3,11.66,32.9,29.52,21.419999999999998
28064002,BU_SAPC,48.8015,1.493167,132,10,0,17.4,13.040000000000001,32.7,29.410000000000004,21.68
28070001,CHARTRES,48.4605,1.501167,155,10,0,15.9,12.919999999999998,32.2,28.919999999999998,21.87
28078001,CHAPELLE-GUILLAUME_SAPC,48.112,0.905833,197,10,0,13.6,11.33,32.0,28.449999999999996,20.04
28190002,GUILLONVILLE,48.092833,1.6675,133,10,0,15.9,12.540000000000003,32.8,29.23,21.509999999999998
28195001,HOUX,48.566167,1.620833,107,10,0,13.8,11.27,34.4,30.839999999999996,21.080000000000002
28196003,ILLIERS-COMBRAY_SAPC,48.2835,1.253167,170,10,0,16.4,13.02,31.9,28.32,21.28
28198001,CHATEAUDUN,48.061333,1.376333,126,10,0,17.2,12.820000000000002,32.8,29.23,21.85
28206001,LAONS,48.706833,1.173167,171,10,0,15.9,11.640000000000002,32.0,28.71,20.8
28214003,LA LOUPE_SAPC,48.481,1.013333,200,10,0,15.7,11.68,32.5,29.2,21.15
28239002,MARVILLE_SAPC,48.652667,1.371833,153,10,0,16.6,13.49,32.2,29.049999999999994,21.650000000000002
28280001,NOGENT-LE-ROTROU,48.318667,0.797833,108,10,0,16.0,13.05,33.4,29.45,22.099999999999998
28322001,RUEIL,48.712167,0.959333,157,10,0,13.1,10.62,32.2,28.830000000000002,20.22
28363001,SAINVILLE,48.403833,1.903167,149,10,0,17.4,14.26,32.9,29.5,22.21
