NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
04070009,DIGNE LES BAINS,44.07,6.186667,554,demuzere,14.0,14,14,"{""8"": 1, ""14"": 5}","{""8"": 16, ""14"": 26}","{""8"": 44, ""9"": 4, ""14"": 57, ""12"": 3}",non_bati
04096002,JAUSIERS-ST ANNE,44.413667,6.725167,1240,demuzere,9.0,12,12,"{""9"": 2}","{""12"": 12, ""6"": 7, ""14"": 2, ""9"": 9, ""11"": 8}","{""12"": 32, ""6"": 32, ""9"": 21, ""14"": 8, ""11"": 15}",non_bati
04096401,RESTEFOND-NIVOSE,44.34,6.8,2550,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 37}","{""15"": 108}",non_bati
04115001,MEAILLES_SAPC,44.031167,6.6295,1090,demuzere,12.0,12,12,"{""12"": 3, ""11"": 1}","{""12"": 26, ""11"": 14}","{""9"": 7, ""12"": 65, ""11"": 35, ""15"": 1}",non_bati
04126001,MONTCLAR_SAPC,44.391833,6.333333,1197,demuzere,12.0,12,12,"{""12"": 3, ""11"": 2}","{""12"": 25, ""11"": 16}","{""12"": 66, ""11"": 43}",non_bati
04134002,LA MOTTE DU CAIRE,44.326667,6.0305,665,demuzere,14.0,12,12,"{""14"": 2, ""12"": 2}","{""12"": 31, ""14"": 7, ""9"": 2}","{""12"": 53, ""9"": 14, ""11"": 33, ""14"": 10}",non_bati
04136001,LA MURE-ARGENS,43.977,6.520167,920,demuzere,9.0,9,9,"{""9"": 3, ""12"": 1}","{""9"": 22, ""12"": 2, ""14"": 14}","{""11"": 6, ""12"": 22, ""9"": 42, ""14"": 38}",bati_special
04184001,ST JURS,43.900833,6.2005,867,demuzere,12.0,12,12,"{""12"": 4}","{""11"": 8, ""12"": 29, ""9"": 1}","{""11"": 47, ""12"": 51, ""9"": 10}",non_bati
04205001,SEYNE,44.3515,6.3645,1210,demuzere,12.0,12,12,"{""12"": 3, ""11"": 1}","{""12"": 15, ""6"": 12, ""11"": 13}","{""11"": 26, ""12"": 54, ""8"": 1, ""6"": 23, ""5"": 2}",non_bati
04209005,SISTERON,44.2245,5.916,500,demuzere,14.0,14,14,"{""14"": 4}","{""6"": 8, ""14"": 22, ""9"": 9}","{""8"": 6, ""6"": 20, ""14"": 73, ""9"": 11}",non_bati
04219001,THORAME HAUTE,44.091667,6.557333,1155,demuzere,14.0,14,14,"{""14"": 4}","{""9"": 3, ""14"": 36, ""12"": 1}","{""9"": 16, ""12"": 21, ""14"": 74}",non_bati
04222001,TURRIERS,44.399,6.1695,1020,demuzere,9.0,9,9,"{""9"": 5}","{""12"": 4, ""9"": 30, ""14"": 5}","{""12"": 35, ""11"": 2, ""14"": 35, ""9"": 37}",bati_special
04230001,VALENSOLE,43.8395,6.000833,600,demuzere,9.0,14,9,"{""9"": 2, ""14"": 2}","{""9"": 19, ""14"": 21}","{""9"": 63, ""14"": 45}",bati_special
05001001,ABRIES,44.796667,6.928333,1560,demuzere,15.0,12,12,"{""15"": 4}","{""12"": 23, ""13"": 1, ""9"": 1, ""11"": 3, ""15"": 12}","{""15"": 27, ""12"": 74, ""9"": 3, ""11"": 7, ""13"": 1}",non_bati
05004001,ANCELLE,44.6245,6.209833,1354,demuzere,9.0,9,9,"{""9"": 5}","{""14"": 5, ""9"": 33, ""6"": 1}","{""14"": 39, ""9"": 51, ""6"": 13, ""12"": 7, ""11"": 1}",bati_special
05007003,ARVIEUX,44.796,6.728,1825,demuzere,15.0,15,15,"{""15"": 4}","{""11"": 9, ""15"": 23, ""12"": 8}","{""15"": 47, ""11"": 23, ""12"": 36, ""9"": 5}",non_bati
05026400,CEILLAC_NIVO,44.671167,6.776167,1665,demuzere,6.0,12,11,"{""6"": 5}","{""11"": 11, ""9"": 3, ""12"": 14, ""6"": 8, ""14"": 4}","{""11"": 40, ""12"": 28, ""9"": 7, ""6"": 17, ""14"": 19}",non_bati
05027001,CERVIERES,44.869333,6.7235,1614,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 23, ""12"": 11, ""9"": 6, ""11"": 1}","{""15"": 52, ""11"": 19, ""12"": 31, ""9"": 9}",non_bati
05032002,CHAMPOLEON,44.720167,6.258833,1275,demuzere,6.0,12,11,"{""6"": 4}","{""11"": 8, ""12"": 24, ""6"": 8}","{""11"": 54, ""12"": 43, ""15"": 1, ""6"": 12}",non_bati
05038001,CHATEAU-VILLE-VIEILLE,44.759333,6.809,1355,demuzere,11.0,11,11,"{""11"": 4}","{""11"": 34, ""12"": 7}","{""12"": 26, ""11"": 85}",non_bati
05044400,PARPAILLON-NIVOSE,44.495333,6.636333,2545,demuzere,15.0,15,15,"{""15"": 3}","{""15"": 38}","{""15"": 107, ""14"": 1}",non_bati
05046001,EMBRUN,44.571167,6.508667,873,demuzere,9.0,9,9,"{""9"": 4}","{""12"": 5, ""9"": 22, ""14"": 6, ""6"": 9}","{""9"": 36, ""12"": 20, ""14"": 25, ""11"": 5, ""6"": 26}",bati_special
05055001,LA FAURIE,44.566667,5.750167,825,demuzere,9.0,9,12,"{""12"": 2, ""9"": 3}","{""12"": 13, ""11"": 5, ""9"": 20, ""14"": 2}","{""12"": 46, ""11"": 14, ""9"": 46, ""14"": 5}",non_bati
05061009,GAP,44.577667,6.079833,885,demuzere,14.0,14,9,"{""14"": 5, ""12"": 1}","{""12"": 3, ""14"": 20, ""9"": 16, ""6"": 3}","{""12"": 16, ""9"": 46, ""14"": 27, ""6"": 22}",bati_special
05063001,LA GRAVE,45.054167,6.285833,1790,demuzere,9.0,9,12,"{""9"": 2}","{""14"": 8, ""9"": 24, ""12"": 6}","{""14"": 26, ""9"": 37, ""11"": 6, ""12"": 41}",non_bati
05063402,LA MEIJE-NIVOSE,45.012333,6.265167,3093,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 40}","{""15"": 112}",non_bati
05064403,LES PORTES EN VALGAUDEMAR_NIVO,44.81,6.195333,1270,demuzere,12.0,11,11,"{""12"": 3, ""11"": 2}","{""11"": 21, ""12"": 19}","{""11"": 76, ""12"": 35}",non_bati
05070003,LARAGNE MONTEGLIN,44.319167,5.7945,565,demuzere,9.0,9,9,"{""9"": 4}","{""12"": 10, ""9"": 21, ""14"": 1, ""15"": 6}","{""12"": 41, ""9"": 53, ""14"": 1, ""15"": 15}",bati_special
05077402,COL AGNEL-NIVOSE,44.688667,6.976167,2627,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 40}","{""15"": 109}",non_bati
05079001,LE MONETIER LES BAINS,44.9715,6.514167,1459,demuzere,9.0,12,6,"{""14"": 1, ""9"": 2}","{""12"": 14, ""6"": 7, ""14"": 12, ""9"": 3}","{""12"": 42, ""6"": 48, ""9"": 7, ""14"": 12}",urbain_aere
05079402,GALIBIER-NIVOSE,45.056833,6.377167,2559,demuzere,15.0,15,15,"{""15"": 3}","{""15"": 41}","{""15"": 110}",non_bati
05090002,MOTTE-MOLINES,44.748167,6.122833,1250,demuzere,12.0,12,11,"{""12"": 4, ""11"": 2}","{""15"": 4, ""12"": 20, ""11"": 14, ""6"": 4}","{""15"": 13, ""11"": 52, ""12"": 38, ""6"": 7}",non_bati
05093001,NEVACHE-EDF-03,45.0185,6.622333,1603,demuzere,9.0,9,9,"{""9"": 6}","{""9"": 32, ""12"": 8}","{""12"": 41, ""15"": 4, ""9"": 61, ""14"": 3, ""11"": 2}",bati_special
05096404,ORCIERES-NIVOSE,44.719,6.333667,2280,demuzere,15.0,14,14,"{""14"": 1, ""15"": 3}","{""14"": 23, ""15"": 15}","{""14"": 61, ""15"": 49}",non_bati
05098001,LES ORRES,44.508833,6.559333,1457,demuzere,11.0,12,12,"{""11"": 2, ""12"": 2}","{""12"": 21, ""11"": 18}","{""12"": 62, ""11"": 45}",non_bati
05101001,PELVOUX,44.866833,6.486667,1270,demuzere,9.0,9,9,"{""9"": 5, ""12"": 1}","{""12"": 16, ""9"": 25, ""11"": 1}","{""12"": 43, ""9"": 45, ""11"": 30}",bati_special
05110001,PUY-ST-VINCENT,44.828833,6.492667,1388,demuzere,11.0,12,12,"{""11"": 3, ""12"": 2}","{""11"": 15, ""12"": 25}","{""11"": 52, ""12"": 59}",non_bati
05120002,RISTOLAS,44.765667,6.9845,1670,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 28, ""14"": 7, ""11"": 6}","{""12"": 63, ""14"": 23, ""11"": 24}",non_bati
05126001,ROSANS,44.3875,5.462167,625,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 38}","{""9"": 86, ""12"": 20, ""14"": 1}",bati_special
05136002,ST CREPIN,44.7045,6.6,906,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 36, ""12"": 1, ""9"": 3}","{""14"": 85, ""12"": 3, ""9"": 21}",non_bati
05139002,ST ETIENNE-EN-DEVOLUY,44.6945,5.9405,1300,demuzere,12.0,12,12,"{""12"": 4, ""9"": 2}","{""12"": 19, ""14"": 10, ""9"": 11}","{""9"": 29, ""12"": 50, ""14"": 28, ""15"": 1, ""11"": 1}",non_bati
05139006,AGNIERES-EN-DEVOLUY,44.696167,5.880833,1244,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 38, ""9"": 2}","{""12"": 89, ""14"": 5, ""11"": 12, ""9"": 6}",non_bati
05142001,ST FIRMIN,44.7825,6.035,935,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 39}","{""11"": 15, ""12"": 83, ""9"": 8, ""14"": 4}",non_bati
05145002,ST JEAN-ST-NICOLAS,44.670833,6.209833,1210,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 26, ""14"": 12, ""9"": 2}","{""12"": 61, ""14"": 35, ""9"": 15}",non_bati
05157001,ST VERAN,44.6985,6.870167,1992,demuzere,14.0,14,14,"{""14"": 2, ""9"": 2}","{""14"": 25, ""9"": 8, ""12"": 8}","{""14"": 68, ""9"": 12, ""12"": 27, ""11"": 1}",non_bati
05158001,LE SAIX,44.475833,5.8155,801,demuzere,9.0,12,12,"{""12"": 2, ""9"": 3}","{""12"": 29, ""9"": 10}","{""12"": 62, ""9"": 31, ""11"": 16}",non_bati
05170001,TALLARD,44.452167,6.033333,593,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 38}","{""14"": 109, ""12"": 1}",non_bati
05179001,VEYNES,44.536333,5.840667,823,demuzere,12.0,9,9,"{""9"": 1, ""12"": 5}","{""9"": 20, ""12"": 13, ""6"": 1, ""11"": 7}","{""6"": 18, ""9"": 38, ""12"": 26, ""14"": 2, ""11"": 27}",bati_special
05181002,VILLAR D'ARENE,45.030833,6.361667,1665,demuzere,12.0,12,12,"{""12"": 4}","{""14"": 4, ""12"": 20, ""9"": 4, ""15"": 9, ""11"": 2}","{""14"": 21, ""12"": 46, ""9"": 5, ""11"": 9, ""15"": 28}",non_bati
05182001,VILLAR LOUBIERE,44.826833,6.146,1072,demuzere,12.0,12,12,"{""12"": 3, ""11"": 1}","{""11"": 8, ""12"": 29}","{""15"": 3, ""11"": 32, ""12"": 73, ""13"": 1}",non_bati
05183001,VILLAR ST PANCRACE,44.880333,6.640333,1310,demuzere,12.0,12,12,"{""12"": 6}","{""12"": 34, ""11"": 6, ""6"": 2}","{""6"": 18, ""11"": 42, ""12"": 52, ""9"": 2}",non_bati
06004002,ANTIBES-GAROUPE,43.564667,7.133,75,demuzere,11.0,6,6,"{""11"": 2, ""6"": 2}","{""6"": 26, ""11"": 12}","{""6"": 90, ""11"": 14, ""17"": 1}",urbain_aere
06004004,ANTIBES-GOLF,43.579667,7.091167,13,demuzere,8.0,6,6,"{""6"": 1, ""8"": 4}","{""6"": 26, ""8"": 10, ""5"": 4}","{""6"": 78, ""8"": 10, ""5"": 19}",urbain_aere
06004009,ANTIBES_SAPC,43.599167,7.111167,32,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 39}","{""6"": 109}",urbain_aere
06005001,ASCROS,43.922,7.013667,1173,demuzere,12.0,9,11,"{""12"": 2, ""6"": 1, ""9"": 1}","{""11"": 12, ""12"": 12, ""6"": 2, ""9"": 15}","{""11"": 43, ""12"": 31, ""6"": 2, ""9"": 33}",non_bati
06016001,BEUIL-OBS,44.089833,6.988,1464,demuzere,12.0,12,12,"{""12"": 6}","{""12"": 34, ""11"": 8}","{""12"": 71, ""6"": 13, ""14"": 1, ""11"": 22}",non_bati
06029001,CANNES,43.5565,6.9505,2,demuzere,8.0,8,8,"{""8"": 4, ""12"": 1}","{""8"": 34, ""12"": 5}","{""12"": 12, ""8"": 94, ""6"": 5}",bati_special
06033002,CARROS_SAPC,43.786667,7.209167,78,demuzere,8.0,8,8,"{""8"": 4}","{""8"": 31, ""6"": 7}","{""8"": 76, ""6"": 32}",bati_special
06037002,CAUSSOLS,43.752333,6.923167,1268,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 23, ""9"": 10, ""13"": 6}","{""14"": 51, ""9"": 24, ""13"": 19, ""15"": 2, ""12"": 10}",non_bati
06038001,CHATEAUNEUF GRASSE,43.678333,6.996167,379,demuzere,12.0,11,11,"{""12"": 4, ""11"": 1}","{""11"": 27, ""12"": 7, ""6"": 6}","{""11"": 91, ""12"": 7, ""6"": 12}",non_bati
06050002,COURSEGOULES_SAPC,43.792,7.0485,985,demuzere,9.0,9,9,"{""9"": 2}","{""6"": 5, ""9"": 24, ""12"": 7}","{""11"": 3, ""9"": 51, ""12"": 35, ""6"": 16}",bati_special
06059003,EZE,43.738833,7.365833,704,demuzere,9.0,11,11,"{""9"": 2, ""12"": 2, ""6"": 1}","{""11"": 14, ""9"": 12, ""12"": 5, ""6"": 8}","{""11"": 51, ""12"": 7, ""9"": 19, ""6"": 34}",non_bati
06071001,GUILLAUMES-OBS,44.090667,6.852333,788,demuzere,6.0,6,11,"{""6"": 6}","{""12"": 5, ""6"": 21, ""11"": 16}","{""11"": 58, ""12"": 11, ""6"": 38}",non_bati
06073005,ISOLA 2000,44.1895,7.149,1912,demuzere,6.0,6,11,"{""6"": 4}","{""12"": 8, ""11"": 14, ""6"": 17}","{""12"": 36, ""11"": 44, ""6"": 30}",non_bati
06074005,LANTOSQUE_SAPC,43.972,7.307,550,demuzere,9.0,11,11,"{""9"": 4, ""6"": 1}","{""11"": 19, ""6"": 10, ""9"": 10}","{""11"": 62, ""9"": 23, ""6"": 24}",non_bati
06075007,LEVENS,43.846333,7.21,691,demuzere,9.0,12,12,"{""12"": 2, ""9"": 3}","{""11"": 2, ""12"": 16, ""15"": 9, ""9"": 11, ""13"": 2}","{""11"": 14, ""12"": 44, ""15"": 25, ""13"": 11, ""9"": 13, ""6"": 3}",non_bati
06077006,PEIRA CAVA,43.929167,7.363333,1443,demuzere,12.0,11,11,"{""11"": 2, ""12"": 3}","{""11"": 23, ""12"": 16}","{""11"": 78, ""12"": 31}",non_bati
06079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 35, ""11"": 6}","{""12"": 94, ""11"": 15}",non_bati
06081001,LE MAS,43.813667,6.809333,1525,demuzere,12.0,12,11,"{""12"": 3, ""11"": 1}","{""11"": 18, ""12"": 20, ""13"": 1}","{""11"": 73, ""12"": 32, ""13"": 3}",non_bati
06083005,MENTON,43.785833,7.488667,216,demuzere,11.0,11,6,"{""11"": 4}","{""11"": 24, ""6"": 14}","{""6"": 78, ""11"": 29}",urbain_aere
06086001,MOULINET,43.942,7.414667,817,demuzere,9.0,12,11,"{""9"": 4}","{""12"": 14, ""11"": 12, ""9"": 12}","{""11"": 55, ""12"": 38, ""9"": 13}",non_bati
06088001,NICE,43.648833,7.209,2,demuzere,16.0,16,16,"{""16"": 5}","{""16"": 21, ""14"": 9}","{""16"": 49, ""14"": 22}",non_bati
06088007,NICE-RIMIEZ,43.738667,7.279167,238,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 39}","{""6"": 106, ""11"": 3}",urbain_aere
06090002,PEGOMAS,43.602667,6.936667,109,demuzere,12.0,12,11,"{""12"": 3, ""11"": 1}","{""9"": 9, ""11"": 12, ""12"": 13, ""6"": 5}","{""9"": 25, ""11"": 34, ""12"": 17, ""6"": 32}",non_bati
06091003,PEILLE,43.775167,7.428333,1106,demuzere,12.0,12,11,"{""12"": 4, ""11"": 1}","{""11"": 11, ""9"": 10, ""12"": 18}","{""11"": 46, ""12"": 34, ""6"": 11, ""9"": 17}",non_bati
06094002,PEONE,44.099667,6.930833,1784,demuzere,12.0,12,12,"{""12"": 4}","{""11"": 5, ""12"": 26, ""6"": 8, ""9"": 1}","{""11"": 30, ""12"": 43, ""14"": 6, ""9"": 2, ""6"": 31}",non_bati
06099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,demuzere,6.0,6,6,"{""6"": 4}","{""11"": 6, ""6"": 34}","{""6"": 91, ""11"": 16, ""9"": 4, ""5"": 1}",urbain_aere
06102001,RIMPLAS_SAPC,44.067167,7.1335,1130,demuzere,11.0,11,11,"{""11"": 5}","{""11"": 23, ""15"": 17}","{""11"": 54, ""12"": 21, ""15"": 33}",non_bati
06103002,BERTHEMONT-LES-BAINS_SAPC,44.044333,7.300833,938,demuzere,12.0,12,11,"{""9"": 1, ""12"": 3}","{""12"": 21, ""11"": 10, ""9"": 7}","{""11"": 68, ""12"": 33, ""9"": 8}",non_bati
06118002,ST CEZAIRE SUR SIAGNE,43.678667,6.809,694,demuzere,12.0,12,11,"{""12"": 4}","{""12"": 25, ""11"": 14}","{""11"": 54, ""12"": 54}",non_bati
06120004,ST ETIENNE DE TINEE_SAPC,44.257667,6.921167,1150,demuzere,6.0,6,11,"{""12"": 1, ""6"": 3}","{""12"": 9, ""11"": 6, ""6"": 24, ""9"": 1}","{""11"": 42, ""12"": 28, ""6"": 29, ""5"": 11, ""9"": 1}",non_bati
06125001,ST MARTIN D'ENTRAUNES_SAPC,44.154667,6.747,1642,demuzere,11.0,11,11,"{""11"": 4, ""12"": 1}","{""11"": 33, ""12"": 5}","{""11"": 82, ""12"": 28}",non_bati
06136005,SOSPEL,43.862833,7.433667,843,demuzere,11.0,11,11,"{""11"": 3, ""12"": 1}","{""11"": 29, ""12"": 11}","{""11"": 81, ""12"": 24, ""9"": 4}",non_bati
06152002,VALBONNE-SOPHIA,43.623167,7.0285,238,demuzere,11.0,11,11,"{""11"": 2, ""6"": 2}","{""11"": 19, ""6"": 18}","{""11"": 72, ""12"": 3, ""6"": 32}",non_bati
06153400,MILLEFONTS-NIVOSE,44.118333,7.192,2430,demuzere,15.0,15,15,"{""15"": 5}","{""15"": 38}","{""15"": 107, ""14"": 3}",non_bati
06163001,TENDE-OBS,44.086667,7.595,792,demuzere,6.0,6,6,"{""6"": 4}","{""6"": 27, ""11"": 10}","{""6"": 56, ""11"": 48, ""12"": 3}",urbain_aere
06163007,TENDE_SAPC,44.043167,7.586,636,demuzere,11.0,11,11,"{""11"": 5}","{""11"": 37, ""12"": 2}","{""11"": 100, ""12"": 10}",non_bati
07005001,ALBA LA ROMAINE,44.539833,4.5825,223,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 37, ""14"": 2}","{""9"": 86, ""14"": 24}",bati_special
07010001,ANNONAY,45.246167,4.6705,336,demuzere,5.0,5,5,"{""5"": 5}","{""6"": 11, ""5"": 29}","{""8"": 6, ""5"": 63, ""6"": 41, ""3"": 2}",urbain_aere
07011002,ANTRAIGUES,44.719167,4.352167,428,demuzere,11.0,11,11,"{""11"": 4}","{""11"": 36, ""12"": 5}","{""11"": 85, ""12"": 19, ""6"": 5}",non_bati
07019005,AUBENAS SA,44.601667,4.409833,176,demuzere,9.0,9,6,"{""9"": 5}","{""6"": 17, ""9"": 21, ""12"": 1, ""11"": 1}","{""12"": 17, ""8"": 4, ""6"": 45, ""9"": 43, ""11"": 1}",urbain_aere
07025001,BARNAS RAD,44.666,4.159833,480,demuzere,11.0,11,11,"{""11"": 4}","{""11"": 38, ""12"": 1}","{""11"": 103, ""12"": 6, ""9"": 1}",non_bati
07032002,BERZEME RAD,44.628333,4.566333,650,demuzere,12.0,12,12,"{""12"": 3}","{""12"": 27, ""14"": 8, ""11"": 1}","{""12"": 88, ""14"": 12, ""11"": 7}",non_bati
07033001,BESSAS,44.34,4.298667,251,demuzere,9.0,9,9,"{""9"": 3}","{""9"": 36, ""12"": 1}","{""9"": 99, ""12"": 4, ""14"": 5}",bati_special
07064001,CHEYLARD SA,44.914833,4.4375,418,demuzere,6.0,6,6,"{""6"": 4}","{""6"": 40}","{""12"": 16, ""6"": 92, ""8"": 2}",urbain_aere
07066001,CHOMERAC SA_RCE,44.6995,4.648333,216,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 38, ""12"": 1, ""9"": 1}","{""14"": 75, ""9"": 35, ""12"": 1}",non_bati
07068001,COLOMBIER JEUNE RAD,45.0155,4.671167,566,demuzere,12.0,12,11,"{""12"": 4}","{""11"": 19, ""12"": 20}","{""11"": 72, ""12"": 36}",non_bati
07075001,CROS GEORAND,44.780167,4.099667,1021,demuzere,12.0,12,11,"{""12"": 4}","{""12"": 15, ""17"": 11, ""11"": 8, ""9"": 4}","{""12"": 39, ""11"": 47, ""17"": 16, ""14"": 2, ""9"": 4}",non_bati
07096001,GLUIRAS RAD,44.839333,4.524,760,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 38, ""11"": 3}","{""12"": 94, ""11"": 16}",non_bati
07099001,GRAS,44.429,4.5655,341,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 37, ""12"": 1}","{""9"": 90, ""12"": 12, ""14"": 8}",bati_special
07101001,GROSPIERRES,44.411333,4.300833,127,demuzere,9.0,9,9,"{""9"": 4}","{""14"": 6, ""9"": 33}","{""9"": 96, ""14"": 14}",bati_special
07105001,ISSANLAS,44.773167,3.981667,1215,demuzere,12.0,12,14,"{""12"": 4}","{""12"": 24, ""14"": 16}","{""12"": 46, ""14"": 65, ""11"": 1}",non_bati
07105003,ISSANLAS_SAPC,44.7555,3.975333,1264,demuzere,12.0,12,12,"{""12"": 3, ""11"": 1}","{""12"": 32, ""11"": 8}","{""12"": 83, ""11"": 29}",non_bati
07117002,LABLACHERE,44.480833,4.208333,295,demuzere,9.0,9,9,"{""9"": 5}","{""12"": 2, ""9"": 38}","{""11"": 2, ""12"": 35, ""9"": 75}",bati_special
07128001,LALOUVESC,45.117833,4.535,1090,demuzere,12.0,9,11,"{""12"": 3, ""9"": 1}","{""9"": 16, ""12"": 9, ""11"": 12, ""6"": 1}","{""12"": 22, ""9"": 35, ""11"": 53, ""6"": 1}",non_bati
07131001,LANAS SYN,44.537167,4.368167,265,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 102, ""9"": 3, ""12"": 5}",non_bati
07144001,LOUBARESSE,44.599833,4.049333,1200,demuzere,12.0,12,12,"{""12"": 4, ""9"": 1}","{""12"": 36, ""9"": 3}","{""12"": 103, ""11"": 6, ""9"": 3}",non_bati
07153001,MAYRES,44.667167,4.113,579,demuzere,11.0,11,11,"{""12"": 1, ""11"": 4}","{""12"": 13, ""11"": 27}","{""12"": 35, ""11"": 76}",non_bati
07154005,MAZAN ABBAYE RAD,44.733833,4.083833,1240,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 35, ""11"": 5}","{""11"": 33, ""12"": 78}",non_bati
07159001,MIRABEL SA,44.5815,4.497333,275,demuzere,9.0,9,9,"{""9"": 2, ""14"": 2}","{""9"": 24, ""14"": 14}","{""9"": 70, ""14"": 39}",bati_special
07161001,MONTPEZAT SA,44.715667,4.207,602,demuzere,11.0,11,11,"{""11"": 4, ""12"": 1}","{""11"": 21, ""9"": 7, ""12"": 12}","{""11"": 72, ""12"": 22, ""9"": 11, ""6"": 7}",non_bati
07161002,MONTPEZAT,44.703333,4.229667,491,demuzere,11.0,11,11,"{""11"": 4}","{""11"": 40}","{""11"": 107, ""9"": 2, ""12"": 3}",non_bati
07168001,ORGNAC AVEN,44.288333,4.421667,230,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 40}","{""9"": 94, ""12"": 13, ""11"": 3}",bati_special
07172002,PEAUGRES RAD,45.286167,4.705833,480,demuzere,12.0,14,14,"{""12"": 2, ""14"": 2}","{""12"": 13, ""14"": 24, ""9"": 4}","{""11"": 4, ""12"": 35, ""9"": 8, ""14"": 65}",non_bati
07186001,PRIVAS,44.718833,4.596333,282,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 33, ""6"": 7, ""14"": 1}","{""6"": 35, ""12"": 57, ""9"": 7, ""14"": 7, ""11"": 4}",non_bati
07187001,CROIX MILLET,44.606333,4.241333,779,demuzere,11.0,11,11,"{""11"": 2, ""12"": 2}","{""11"": 32, ""12"": 8}","{""11"": 100, ""12"": 12}",non_bati
07202002,SABLIERES OARA,44.533,4.0725,540,demuzere,11.0,11,11,"{""11"": 4}","{""11"": 37, ""12"": 1}","{""11"": 110, ""12"": 1}",non_bati
07204008,ST-AGREVE RAD,44.997833,4.368,1014,demuzere,12.0,12,12,"{""12"": 3, ""14"": 1}","{""12"": 39, ""11"": 1, ""14"": 2}","{""11"": 20, ""12"": 91, ""14"": 2}",non_bati
07232001,ST-ETIENNE LUGDARES,44.651333,3.9485,1022,demuzere,12.0,12,12,"{""12"": 4}","{""14"": 10, ""12"": 30, ""9"": 2}","{""12"": 74, ""14"": 20, ""9"": 8, ""11"": 10}",non_bati
07240001,ST-GEORGES BAIN,44.860333,4.8325,112,demuzere,6.0,6,6,"{""6"": 4}","{""6"": 41}","{""6"": 106, ""12"": 6}",urbain_aere
07261001,ST-LAURENT PAPE,44.817833,4.746833,112,demuzere,9.0,9,9,"{""9"": 4}","{""14"": 3, ""9"": 23, ""12"": 9, ""11"": 3}","{""12"": 22, ""9"": 53, ""14"": 5, ""11"": 29}",bati_special
07265001,ST-MARCEL ANNONAY,45.296,4.642,494,demuzere,12.0,12,12,"{""12"": 2, ""11"": 2}","{""12"": 25, ""17"": 1, ""11"": 14}","{""12"": 51, ""17"": 5, ""14"": 7, ""11"": 49}",non_bati
07279001,ST-MONTAN,44.441833,4.636333,130,demuzere,9.0,9,9,"{""9"": 5}","{""12"": 4, ""9"": 35}","{""11"": 9, ""12"": 10, ""9"": 91}",bati_special
07286002,ST-PIERREVILLE,44.814333,4.485,560,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 29, ""9"": 1, ""11"": 8}","{""11"": 38, ""12"": 70, ""9"": 1}",non_bati
07301002,ST-VICTOR,45.110167,4.682333,557,demuzere,12.0,12,12,"{""12"": 3, ""14"": 1}","{""11"": 4, ""12"": 23, ""14"": 14}","{""11"": 28, ""12"": 43, ""14"": 42}",non_bati
07315004,LA SOUCHE,44.6285,4.123667,924,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 29, ""11"": 9}","{""12"": 75, ""11"": 37}",non_bati
07330004,VALLON SA,44.391833,4.403667,120,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 34, ""11"": 4, ""9"": 1}","{""9"": 18, ""12"": 67, ""11"": 25, ""17"": 1}",non_bati
07331001,VALS-LES-BAINS,44.6695,4.360667,283,demuzere,9.0,6,6,"{""9"": 2, ""6"": 2, ""12"": 1}","{""12"": 8, ""6"": 15, ""9"": 13, ""11"": 3}","{""12"": 26, ""11"": 17, ""6"": 37, ""9"": 31}",urbain_aere
07334004,LES VANS-SA,44.4155,4.150833,140,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 37, ""12"": 1}","{""12"": 8, ""11"": 9, ""9"": 92}",bati_special
