NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,lcz_source,lcz_category,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,ZONE
71240001,JALOGNY_SAPC,46.402167,4.651,246,10,0,12.9,10.03,32.9,29.440000000000005,19.800000000000004,demuzere,non_bati,14.0,14,12,Rhone-Alpes vallee
71267001,LUGNY,46.477333,4.823333,247,10,0,17.6,14.03,33.4,29.8,22.200000000000003,demuzere,bati_special,9.0,9,9,Rhone-Alpes vallee
71289001,MATOUR_SAPC,46.304,4.480333,415,10,0,13.4,11.24,32.5,28.93,20.42,demuzere,bati_special,9.0,9,9,Rhone-Alpes vallee
71320001,MT-ST-VINCENT,46.627667,4.477,601,10,2,21.4,16.94,30.7,26.53,21.78,demuzere,non_bati,14.0,14,14,
71340002,PALINGES,46.554667,4.228,281,10,0,12.7,9.92,34.9,30.590000000000003,20.7,demuzere,non_bati,14.0,14,14,Bassin parisien Sud/Centre
71464001,ST-MAURICE-LES-COUCHES_SAPC,46.881833,4.594833,300,10,0,18.2,14.48,33.3,29.79,22.37,demuzere,non_bati,9.0,9,12,
71482001,ST-SYMPHORIEN DE MARMAGNE,46.852167,4.336167,349,10,0,17.7,13.080000000000002,33.0,29.540000000000003,21.67,demuzere,non_bati,14.0,14,14,Bassin parisien Sud/Centre
71491001,ST YAN,46.408333,4.0165,242,10,0,12.9,10.13,33.5,30.130000000000003,20.99,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
71523001,SIMARD,46.714167,5.181167,211,10,0,16.6,13.839999999999998,33.2,30.53,22.19,demuzere,non_bati,14.0,14,14,
71541001,TORPES_SAPC,46.837667,5.337333,190,10,0,14.8,12.01,33.7,30.31,21.53,demuzere,non_bati,14.0,14,14,
71558001,VARENNES-ST-SA,46.529333,5.255333,207,10,0,16.1,13.46,32.4,29.360000000000003,21.8,demuzere,non_bati,14.0,14,14,
71589001,VITRY/LOIRE,46.691667,3.721667,258,10,0,16.2,13.14,35.3,31.059999999999995,22.380000000000003,demuzere,non_bati,14.0,14,14,Bassin parisien Sud/Centre
72042001,BOULOIRE,47.984333,0.491833,134,10,2,20.7,16.699999999999996,33.7,30.17,23.59,demuzere,non_bati,14.0,14,14,Ouest atlantique
72086001,COMMERVEIL_SAPC,48.315333,0.353667,105,10,0,18.3,15.330000000000002,33.7,29.879999999999995,23.02,demuzere,non_bati,14.0,14,14,Ouest atlantique
72093001,CORMES,48.179667,0.710167,122,10,0,18.1,14.079999999999998,32.8,29.44,22.36,demuzere,non_bati,14.0,14,14,
72137006,LA FRESNAYE,48.433333,0.212167,146,10,0,14.9,11.820000000000002,33.4,29.49,21.58,demuzere,non_bati,14.0,14,14,Ouest atlantique
72172003,LE LUART,48.076333,0.591,112,10,0,18.7,14.8,33.4,29.85,22.98,demuzere,bati_special,14.0,9,9,
72175002,LUCHE-PRINGE,47.713,0.088167,92,10,1,20.7,16.580000000000002,33.8,30.34,23.83,demuzere,non_bati,14.0,14,14,Ouest atlantique
72181001,LE MANS,47.945833,0.194167,51,10,2,20.5,16.63,34.4,30.68,24.27,demuzere,bati_special,8.0,8,8,Ouest atlantique
72189001,MAROLLES LES BR,48.243333,0.340833,65,10,0,17.7,14.21,34.6,30.420000000000005,22.69,demuzere,non_bati,14.0,14,14,Ouest atlantique
72237001,PIRMIL,47.906833,-0.103333,66,10,0,18.7,15.27,34.8,31.21,23.49,demuzere,non_bati,14.0,14,14,Ouest atlantique
72255001,ROUESSE-VASSE,48.139333,-0.225667,206,10,4,20.8,17.51,32.4,28.26,22.96,demuzere,non_bati,14.0,14,14,Ouest atlantique
72264001,SABLE SUR SARTH,47.840167,-0.302667,41,10,0,19.5,15.599999999999998,35.0,31.540000000000003,23.99,demuzere,bati_special,9.0,8,8,Ouest atlantique
72275003,SAINT CORNEILLE,48.078833,0.345,62,10,0,15.7,13.25,35.6,31.37,22.8,demuzere,non_bati,14.0,14,14,Ouest atlantique
72284001,SAINT GERMAIN_SAPC,48.301333,0.093,85,10,0,17.2,14.25,33.2,29.49,22.64,demuzere,non_bati,14.0,14,14,Ouest atlantique
72339001,SOULIGNE FLACE,47.964667,0.017333,64,10,0,17.3,14.48,35.5,31.559999999999995,23.160000000000004,demuzere,non_bati,14.0,14,14,Ouest atlantique
72351002,TENNIE,48.1035,-0.05,103,10,0,17.2,14.14,33.6,30.040000000000003,22.35,demuzere,non_bati,14.0,14,14,Ouest atlantique
72357001,THOREE LES PINS,47.659333,0.0225,78,10,0,19.7,15.29,33.6,30.12,23.32,demuzere,non_bati,12.0,12,12,Ouest atlantique
72361001,TRESSON_SAPC,47.885333,0.5595,154,10,0,18.7,15.26,32.6,28.89,22.48,demuzere,non_bati,14.0,14,14,
72377002,VILLAINES-SOUS-MALICORNE,47.745833,-0.1085,87,10,0,17.9,14.93,34.1,31.04,23.06,demuzere,non_bati,14.0,14,14,Ouest atlantique
73013002,ALBIEZ-MONTROND,45.210667,6.336333,1633,10,0,12.0,9.27,22.4,20.36,15.52,demuzere,non_bati,12.0,12,12,
73026001,AVRIEUX,45.214,6.716833,1104,10,0,12.3,9.25,29.3,26.85,18.529999999999998,demuzere,urbain_aere,12.0,6,6,
73034002,BEAUFORT-SUR-DORON,45.691,6.568667,1036,10,0,15.9,12.39,27.9,25.51,18.58,demuzere,non_bati,6.0,12,11,
73040005,BESSANS-CLIM,45.322833,7.002333,1731,10,0,6.0,4.130000000000001,23.6,21.63,13.18,demuzere,non_bati,14.0,14,14,
73040400,Bessans,45.320667,6.995333,1713,10,0,8.0,4.77,25.5,23.06,,demuzere,non_bati,6.0,12,12,
73040402,BONNEVAL-NIVOSE,45.351667,7.051167,2741,10,0,7.6,4.93,14.3,11.46,7.8,demuzere,non_bati,15.0,15,15,
73051001,MONT DU CHAT,45.6605,5.8215,1496,10,0,15.6,12.579999999999998,24.0,21.28,17.07,demuzere,non_bati,11.0,11,11,
73052002,BOURGET EN HUILE_SAPC,45.486667,6.207667,820,10,0,12.0,8.83,28.7,26.18,17.89,demuzere,non_bati,12.0,12,12,
73054001,BOURG ST MAURICE,45.612667,6.763333,865,10,0,15.0,11.919999999999998,32.1,29.21,20.44,demuzere,urbain_aere,6.0,6,5,
73055001,BOZEL,45.44,6.6495,865,10,0,10.2,8.03,30.4,28.380000000000003,18.340000000000003,demuzere,urbain_aere,6.0,6,6,
73064001,CHALLES LES EAUX,45.565167,5.970333,298,10,0,16.6,13.09,33.6,30.97,22.67,demuzere,bati_special,8.0,8,8,Rhone-Alpes vallee
73071403,BELLECOTE-NIVOSE,45.489,6.771167,2992,10,0,5.6,3.4599999999999995,11.3,8.86,5.86,demuzere,non_bati,15.0,15,15,
73093001,GRANDE PAREI-NIVOSE,45.614667,6.6475,2260,10,0,9.9,7.27,16.2,13.81,10.48,demuzere,non_bati,15.0,15,15,
73098003,FECLAZ_SAPC,45.647167,5.983667,1328,10,0,12.3,9.28,24.7,22.360000000000003,16.430000000000003,demuzere,non_bati,12.0,12,12,
73107001,ENTREMONT LE VIEUX_SAPC,45.444167,5.9005,1059,10,0,11.5,9.09,27.2,24.64,16.500000000000004,demuzere,non_bati,11.0,11,11,
73132001,HAUTELUCE,45.772333,6.638833,1215,10,0,13.1,9.59,26.6,23.98,,demuzere,non_bati,12.0,12,11,
73132003,COL-DES-SAISIES,45.755,6.535333,1614,10,0,11.2,8.1,22.2,19.67,14.56,demuzere,non_bati,14.0,14,14,
73139001,JARSY_SAPC,45.658833,6.176833,832,10,0,14.1,11.05,28.6,26.290000000000003,18.68,demuzere,non_bati,12.0,12,12,
73139401,ALLANT-NIVOSE,45.663833,6.211833,1684,10,0,15.7,12.599999999999998,21.1,18.82,15.56,demuzere,non_bati,12.0,12,11,
73144001,MONT CENIS,45.269333,6.899167,2032,10,0,10.4,7.44,21.3,18.46,12.53,demuzere,non_bati,11.0,12,12,
73146001,LESCHERAINES,45.715167,6.108333,591,10,0,11.1,7.99,31.9,29.19,18.28,demuzere,non_bati,6.0,6,12,
73150004,LA PLAGNE_SAPC,45.500333,6.675167,2120,10,0,8.9,6.760000000000001,18.5,16.299999999999997,11.53,demuzere,non_bati,12.0,12,12,
73167001,MONTGELLAFREY,45.393,6.321,1057,10,0,16.1,13.24,29.9,27.39,19.75,demuzere,non_bati,12.0,12,11,
73171002,MONTMELIAN,45.493833,6.049167,264,10,0,15.3,12.84,33.6,30.42,22.35,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
73181001,MOUTIERS,45.484667,6.534167,480,10,0,16.7,13.8,33.6,31.130000000000003,,demuzere,non_bati,5.0,5,11,
73187006,LA LECHERE_SAPC,45.549167,6.501,1195,10,0,15.1,12.26,27.7,25.34,18.54,demuzere,non_bati,12.0,12,11,
73191001,NOVALAISE,45.597333,5.776833,460,10,0,14.9,12.05,32.3,29.7,21.14,demuzere,bati_special,9.0,9,9,Rhone-Alpes vallee
73220001,ST-ALBAN DES HURTIERES,45.477167,6.271333,610,10,0,16.6,13.610000000000005,31.8,29.3,20.880000000000003,demuzere,non_bati,14.0,12,12,
73229001,ST-CHRISTOPHE LA-GROTTE,45.452833,5.777333,420,10,0,15.6,12.29,32.1,29.410000000000004,20.89,demuzere,non_bati,12.0,12,12,Rhone-Alpes vallee
73242003,ST JEAN D'ARVES_SAPC,45.206833,6.278833,1573,10,0,13.3,10.83,24.8,22.21,16.330000000000002,demuzere,non_bati,14.0,12,12,
73244001,ST-JEAN DE BELLEVILLE,45.427667,6.482833,1150,10,0,14.8,12.17,28.4,26.130000000000003,19.14,demuzere,non_bati,12.0,12,12,
73255003,STE MARIE CUINES,45.3435,6.307167,460,10,0,16.8,13.74,33.1,30.76,21.81,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
73257001,ST-MARTIN DE BELLEVILLE,45.368167,6.5105,1443,10,0,10.2,7.340000000000001,25.3,22.980000000000004,15.32,demuzere,non_bati,11.0,12,12,
73257003,LA MASSE,45.297333,6.508333,2800,10,0,7.0,4.620000000000001,14.5,11.37,7.390000000000001,demuzere,non_bati,15.0,15,15,
73257005,VAL THORENS_SAPC,45.294,6.581,2277,10,0,6.5,4.69,18.0,15.5,9.77,demuzere,non_bati,15.0,15,15,
73258001,ST-MARTIN DE LA PORTE,45.238833,6.446167,763,10,0,17.1,14.16,31.5,28.97,21.52,demuzere,urbain_aere,6.0,6,6,
73261001,ST-MICHEL DE MAURIENNE LE THYL,45.223667,6.490833,1345,10,0,14.0,11.59,27.4,24.72,17.84,demuzere,non_bati,12.0,11,11,
73261003,ST MICHEL MAUR_SAPC,45.218167,6.4645,698,10,0,14.5,11.38,32.6,29.97,20.84,demuzere,urbain_aere,6.0,6,6,
73280001,ST-SORLIN D'ARVES,45.224,6.216333,1694,10,0,11.0,8.629999999999999,25.8,22.94,15.51,demuzere,non_bati,12.0,12,12,
73290002,TERMIGNON-CLIM,45.274833,6.8145,1280,10,0,9.9,7.140000000000001,29.4,26.51,16.81,demuzere,non_bati,9.0,8,12,
73296005,TIGNES_SAPC,45.467,6.907167,2084,10,0,9.4,6.99,19.5,16.55,11.94,demuzere,non_bati,8.0,8,15,
73296406,LE CHEVRIL-NIVOSE,45.499667,6.955333,2559,10,0,8.3,5.63,15.8,12.89,9.12,demuzere,non_bati,15.0,15,15,
73297003,ALBERTVILLE,45.627833,6.327667,314,10,0,16.6,13.13,34.1,31.26,21.75,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
73303005,UGINE,45.759167,6.421,539,10,0,17.4,14.2,32.9,30.62,21.4,demuzere,non_bati,6.0,6,12,
73304005,VAL D'ISERE JOS,45.444833,6.978167,1850,10,0,8.3,5.19,23.3,20.75,13.11,demuzere,urbain_aere,5.0,5,5,
73306005,VALLOIRE FOREST,45.173,6.433167,1460,10,0,11.9,9.12,26.7,24.46,,demuzere,non_bati,11.0,11,11,
73306401,LES ROCHILLES-NIVOSE,45.085,6.469,2444,10,0,8.3,5.890000000000001,15.8,13.580000000000002,9.650000000000002,demuzere,non_bati,15.0,15,15,
73322001,LA NORMA_SAPC,45.190667,6.7035,1985,10,0,10.4,8.25,22.7,19.19,13.169999999999998,demuzere,non_bati,11.0,11,11,
73329001,CHAMBERY-AIX,45.641333,5.878,235,10,0,16.4,13.0,32.5,29.890000000000004,21.49,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
74001001,ABONDANCE,46.2845,6.734167,947,10,0,12.2,9.07,28.7,25.58,,demuzere,non_bati,12.0,12,12,
74014002,LES CARROZ,46.024667,6.644,1151,10,0,16.3,12.88,26.4,24.1,18.16,demuzere,non_bati,6.0,6,11,
74014004,FLAINE_SAPC,46.002833,6.697167,1611,10,0,12.4,9.650000000000002,23.1,20.58,14.839999999999998,demuzere,non_bati,15.0,15,11,
74024001,AYZE,46.0795,6.431333,449,10,0,15.7,11.51,33.0,30.05,20.54,demuzere,non_bati,6.0,12,12,Rhone-Alpes vallee
74035001,BLOYE,45.821667,5.944667,375,10,0,15.2,12.66,33.6,30.72,21.64,demuzere,non_bati,9.0,9,12,Rhone-Alpes vallee
74042003,BONNEVILLE,46.0685,6.399833,453,10,0,18.3,12.2,32.0,29.05,20.95,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
74045001,LE BOUCHET_SAPC,45.7995,6.367667,925,10,0,14.2,11.36,29.6,27.15,18.4,demuzere,non_bati,12.0,12,12,
74051002,CERCIER,46.031833,6.043167,492,10,0,16.2,12.17,32.7,29.33,20.48,demuzere,non_bati,12.0,12,12,Rhone-Alpes vallee
74056001,CHAMONIX,45.9295,6.8775,1042,10,0,10.8,8.110000000000001,30.1,27.370000000000005,16.979999999999997,demuzere,non_bati,11.0,11,11,
74056005,LE TOUR,46.003833,6.9485,1500,10,0,12.4,9.97,25.8,22.69,16.05,demuzere,non_bati,12.0,12,12,
74056006,AIGUILLE DU MIDI,45.8785,6.8875,3845,10,0,0.9,-1.97,8.3,5.48,1.0299999999999998,demuzere,non_bati,15.0,15,15,
74056405,AIGUILLES ROUGES-NIVOSE,45.986333,6.896833,2365,10,0,10.9,7.970000000000001,15.7,13.51,10.56,demuzere,non_bati,15.0,15,15,
74056421,COUVERCLE-NIVOSE,45.909667,6.958833,2758,10,0,8.0,5.4,12.9,10.54,7.890000000000001,demuzere,non_bati,15.0,15,15,
74060001,CHAPELLE SAINT-MAURICE_SAPC,45.782333,6.152167,970,10,0,17.4,14.01,27.6,24.94,19.21,demuzere,non_bati,12.0,12,12,
74063002,CHATEL,46.255833,6.818833,1155,10,0,14.0,10.84,27.7,24.92,17.339999999999996,demuzere,non_bati,12.0,12,11,
74083002,COMBLOUX,45.892833,6.626667,1183,10,0,16.7,13.85,26.2,23.52,18.72,demuzere,non_bati,12.0,12,12,
74085001,CONTAMINES MJ,45.822333,6.728833,1180,10,0,14.9,11.68,26.8,24.43,,demuzere,non_bati,6.0,6,12,
74087001,CONTAMINE-SUR- ARVE,46.128667,6.34,452,10,0,16.7,12.33,33.8,30.77,21.74,demuzere,bati_special,9.0,9,9,Rhone-Alpes vallee
74093001,CRAN-GEVRIER,45.910833,6.107833,426,10,0,16.2,12.570000000000002,32.8,30.17,21.76,demuzere,urbain_aere,5.0,5,5,Rhone-Alpes vallee
74105002,DOUVAINE SA,46.302333,6.318333,470,10,0,17.8,15.23,31.6,28.43,22.04,demuzere,non_bati,12.0,12,12,Rhone-Alpes vallee
74119002,EVIAN,46.3965,6.5665,395,10,0,18.7,15.34,31.1,28.35,21.46,demuzere,non_bati,6.0,6,12,
74119003,EVIAN SA,46.382333,6.5825,725,10,0,18.6,13.080000000000002,29.3,26.76,19.94,demuzere,non_bati,12.0,12,12,
74133001,GAILLARD,46.176,6.210333,399,10,0,15.7,12.21,33.8,30.660000000000004,21.42,demuzere,urbain_aere,6.0,6,6,Rhone-Alpes vallee
74134002,GETS (LES),46.158667,6.670333,1172,10,0,13.0,9.52,26.5,23.72,,demuzere,non_bati,5.0,5,12,
74135001,GIEZ,45.762667,6.255333,478,10,0,15.7,11.419999999999998,31.8,28.87,20.19,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
74136005,LE GRAND-BORNAND,45.973333,6.471833,1430,10,0,14.2,11.77,24.9,22.48,17.1,demuzere,non_bati,12.0,12,12,
74137001,GROISY_SAPC,46.012667,6.1745,670,10,0,14.7,11.98,30.8,28.129999999999995,20.35,demuzere,urbain_aere,12.0,12,6,
74143003,HOUCHES (LES),45.8925,6.800667,1004,10,0,12.1,9.18,28.8,26.7,17.93,demuzere,non_bati,5.0,5,11,
74173001,MEGEVE,45.855333,6.608167,1080,10,0,12.2,9.08,27.6,25.22,,demuzere,non_bati,6.0,6,12,
74182001,MEYTHET,45.928167,6.094,455,10,0,16.8,13.41,31.9,29.3,21.85,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
74191003,LE PLENEY,46.168333,6.692833,1515,10,0,16.3,12.87,23.9,20.550000000000004,16.62,demuzere,non_bati,12.0,12,12,
74203001,NOVEL,46.368833,6.79,949,10,0,19.4,15.27,28.2,25.15,19.88,demuzere,non_bati,12.0,11,11,
74211002,PERS JUSSY,46.098,6.2605,747,10,0,18.1,14.080000000000002,29.5,25.98,20.18,demuzere,non_bati,12.0,12,12,
74221001,REPOSOIR (LE),46.011333,6.5355,975,10,0,13.4,10.01,28.3,25.39,17.130000000000003,demuzere,non_bati,12.0,12,12,
74236002,MONT ARBOIS,45.855333,6.669,1833,10,0,14.0,11.41,20.9,18.36,14.689999999999998,demuzere,non_bati,12.0,12,11,
74256001,SALLANCHES,45.931667,6.640333,542,10,0,14.4,11.0,31.9,29.28,20.55,demuzere,urbain_aere,5.0,5,5,
74258002,SAMOENS,46.086667,6.726667,785,10,0,16.8,12.85,30.5,27.93,19.9,demuzere,non_bati,11.0,12,12,
74266001,SERVOZ,45.931167,6.767333,815,10,0,12.7,10.07,31.7,29.34,19.04,demuzere,non_bati,12.0,6,12,
74280001,THONES,45.877833,6.323,630,10,0,14.9,11.750000000000002,32.1,28.75,,demuzere,urbain_aere,6.0,6,6,
74281001,THONON-INRAE,46.366667,6.455,376,10,0,18.4,15.009999999999996,30.8,27.5,20.99,demuzere,urbain_aere,6.0,6,6,Rhone-Alpes vallee
74285002,USINENS SA,46.013,5.8445,452,10,0,19.4,15.21,32.2,29.3,22.57,demuzere,non_bati,14.0,14,14,Rhone-Alpes vallee
74286001,VACHERESSE,46.316333,6.669833,790,10,0,14.9,11.32,29.5,26.36,18.25,demuzere,non_bati,12.0,12,12,
74290003,VALLORCINE,46.0205,6.919167,1326,10,0,10.2,7.340000000000001,26.5,23.219999999999995,14.579999999999998,demuzere,non_bati,12.0,12,12,
75106001,LUXEMBOURG,48.844833,2.3385,50,10,3,21.8,17.550000000000004,34.9,31.87,24.81,cerema,urbain_compact,8.0,11,2,Ile-de-France
75107005,TOUR EIFFEL,48.858333,2.2945,330,10,7,24.1,20.14,34.0,28.6,24.28,cerema,non_bati,1.0,11,15,
75110001,LARIBOISIERE,48.882833,2.352,55,10,7,24.6,19.91,34.4,31.25,25.75,cerema,urbain_compact,8.0,2,2,Ile-de-France
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75,10,2,20.2,17.18,33.6,30.7,24.39,cerema,urbain_aere,11.0,11,5,Ile-de-France
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75,10,3,20.3,17.23,33.5,30.610000000000003,24.33,cerema,urbain_aere,11.0,11,5,Ile-de-France
75116008,LONGCHAMP,48.854833,2.233667,27,10,0,15.6,12.489999999999998,34.4,30.7,22.23,cerema,non_bati,12.0,12,12,Ile-de-France
76116001,ROUEN-BOOS,49.3895,1.178333,156,10,0,18.8,14.610000000000005,31.3,28.06,21.71,demuzere,non_bati,14.0,14,14,
76130001,BOUELLES,49.733167,1.5025,232,10,1,21.0,16.89,30.6,27.44,22.07,demuzere,non_bati,14.0,14,14,Hauts-de-France
76171001,LA CHAPELLE-SAINT-OUEN_SAPC,49.538167,1.439833,197,10,0,18.8,14.75,32.0,28.360000000000003,21.57,demuzere,non_bati,14.0,14,14,
76208001,CUY SAINT FIACRE_SAPC,49.507833,1.716,104,10,0,14.6,10.77,32.9,28.860000000000003,20.49,demuzere,non_bati,14.0,14,14,Hauts-de-France
76217001,DIEPPE,49.932833,1.09,40,10,0,18.7,14.52,32.8,25.410000000000004,19.71,demuzere,urbain_aere,8.0,6,6,
76228001,ECTOT LES BAONS,49.646667,0.816667,150,10,0,19.7,15.37,31.6,27.62,21.72,demuzere,non_bati,14.0,14,14,
76255002,EU,50.058,1.421,13,10,0,17.9,13.610000000000005,32.5,27.93,20.56,demuzere,bati_special,12.0,12,8,
76259001,FECAMP,49.767167,0.369167,104,10,3,20.9,16.720000000000002,32.1,26.630000000000003,21.03,demuzere,non_bati,9.0,12,12,
76276001,FORGES,49.6025,1.5225,160,10,0,15.2,11.08,31.8,28.790000000000003,20.380000000000003,demuzere,non_bati,12.0,14,14,Hauts-de-France
76302002,GODERVILLE,49.642333,0.368167,118,10,0,18.7,14.46,33.8,28.77,21.47,demuzere,urbain_aere,6.0,6,6,
76378001,JUMIEGES,49.435833,0.820833,30,10,0,19.7,14.6,34.9,30.890000000000004,22.6,demuzere,bati_special,9.0,9,9,
76473001,NOTRE-DAME DE BLIQUETUIT,49.494,0.770667,4,10,0,17.1,13.26,34.3,29.660000000000004,21.73,demuzere,non_bati,14.0,14,14,
76481001,OCTEVILLE,49.533,0.091667,90,10,1,22.0,16.36,33.6,28.27,22.35,demuzere,non_bati,14.0,14,14,
76540009,ROUEN - JARDIN,49.422667,1.077333,21,10,1,20.0,15.38,35.4,31.440000000000005,23.73,demuzere,urbain_aere,5.0,5,5,
76552001,CAP-DE-LA-HEVE,49.509,0.071167,100,10,5,22.8,18.38,32.4,27.54,22.79,demuzere,urbain_aere,12.0,6,6,
76582001,ST-GERMAIN-D'ETABLES,49.8395,1.167167,22,10,0,17.4,12.69,32.2,28.570000000000004,20.3,demuzere,bati_special,9.0,9,9,
76679001,SOMMESNIL,49.705667,0.673667,101,10,0,18.5,14.19,31.3,27.68,21.12,demuzere,non_bati,12.0,14,14,
76746001,VINNEMERVILLE,49.8145,0.567667,86,10,0,19.0,15.27,31.2,26.79,20.660000000000004,demuzere,non_bati,14.0,14,14,
77054001,LA BROSSE-MX,48.351667,3.023333,77,10,0,15.8,12.71,33.0,29.130000000000003,21.79,demuzere,non_bati,14.0,14,14,
77084001,CHANGIS,48.964667,3.011833,70,10,0,16.0,12.97,32.3,29.57,21.6,cerema,non_bati,13.0,13,13,Ile-de-France
77113002,CHEVRU,48.726833,3.203333,158,10,0,16.8,13.34,31.9,27.87,21.050000000000004,cerema,non_bati,12.0,12,12,Ile-de-France
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,10,0,14.2,11.12,33.7,30.600000000000005,21.19,cerema,non_bati,11.0,11,11,Ile-de-France
77159001,DONNEMARIE,48.474667,3.1265,97,10,0,14.8,11.87,34.5,30.370000000000005,21.49,demuzere,bati_special,6.0,6,9,Ile-de-France
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,10,0,13.3,10.69,33.8,30.090000000000003,20.94,demuzere,non_bati,6.0,6,11,Ile-de-France
77211001,NANGIS,48.595333,3.007667,128,10,0,16.1,12.49,32.5,28.46,21.08,cerema,non_bati,16.0,16,16,Ile-de-France
77239001,JOUY-LE-CHATEL,48.6895,3.125167,135,10,0,17.9,13.55,31.6,28.97000000000001,22.02,cerema,non_bati,11.0,12,12,Ile-de-France
77306001,MELUN,48.610333,2.6795,91,10,0,17.1,13.500000000000004,31.9,29.05,21.83,demuzere,non_bati,14.0,14,14,Ile-de-France
77320002,MOUROUX_SAPC,48.847,3.0585,148,10,0,17.4,14.24,31.7,28.59,21.78,cerema,non_bati,13.0,13,13,Ile-de-France
77333003,NEMOURS,48.27,2.715,73,10,0,15.0,12.54,34.1,30.65,22.03,demuzere,urbain_aere,6.0,6,6,
77418001,ST-LOUP-DE-NAUD,48.536167,3.210167,99,10,0,13.9,11.220000000000002,33.7,30.070000000000004,20.12,demuzere,non_bati,9.0,9,11,Ile-de-France
77468001,TORCY,48.8635,2.651,43,10,0,16.3,13.51,32.3,29.630000000000003,21.99,cerema,non_bati,12.0,17,12,Ile-de-France
77489001,VAUX-SUR-LUNAIN,48.221833,2.934667,136,10,0,17.7,12.910000000000002,33.4,29.270000000000003,21.64,demuzere,non_bati,14.0,14,14,
77530001,VOULTON_SAPC,48.612667,3.350333,175,10,0,16.5,13.48,33.3,29.72000000000001,21.81,demuzere,non_bati,14.0,14,14,
78005002,ACHERES,48.983167,2.126,31,10,0,15.7,12.57,34.0,30.9,22.27,cerema,non_bati,12.0,12,12,Ile-de-France
78354001,MAGNANVILLE,48.963667,1.674167,123,10,0,18.0,14.830000000000002,33.4,29.559999999999995,22.840000000000003,cerema,non_bati,16.0,16,16,Ile-de-France
78380001,MAULE,48.909167,1.8475,54,10,0,16.1,12.48,34.5,31.419999999999995,22.32,cerema,non_bati,11.0,11,11,Ile-de-France
78481001,LE PECQ,48.887833,2.115833,27,10,0,18.5,14.51,34.3,31.22,23.12,cerema,bati_special,9.0,9,9,Ile-de-France
78486002,LE PERRAY,48.693667,1.867,174,10,0,15.9,12.86,33.2,30.02,21.73,cerema,non_bati,11.0,11,11,Ile-de-France
78620001,TOUSSUS LE NOBLE,48.750667,2.1135,154,10,0,18.0,13.73,33.0,29.68,22.46,cerema,non_bati,14.0,14,14,Ile-de-France
78621001,TRAPPES,48.774333,2.009833,167,10,0,18.7,14.63,32.0,29.02,22.65,cerema,bati_special,9.0,9,9,Ile-de-France
78640001,VILLACOUBLAY,48.7725,2.204,174,10,3,20.9,16.479999999999997,31.8,28.84,23.17,cerema,non_bati,12.0,12,12,Ile-de-France
78646002,VERSAILLES- INRAE,48.803333,2.09,121,10,0,16.7,13.03,33.0,29.87,21.74,cerema,non_bati,11.0,11,11,Ile-de-France
79017001,NUEIL-LES-AUBIERS,46.941167,-0.584167,118,10,0,15.1,12.23,36.1,32.220000000000006,22.92,demuzere,non_bati,9.0,12,12,Ouest atlantique
79049004,BRESSUIRE,46.839833,-0.515833,191,10,0,19.1,15.26,35.8,31.87,24.12,demuzere,non_bati,14.0,14,14,Ouest atlantique
79079013,MAULEON_SAPC,46.928833,-0.757833,150,10,0,17.4,13.94,36.7,32.68,23.68,demuzere,bati_special,9.0,9,9,Ouest atlantique
79134001,GLENAY_SAPC,46.856333,-0.253667,121,10,0,16.8,14.06,35.5,31.96,23.87,demuzere,non_bati,9.0,14,14,Ouest atlantique
79148001,LEZAY,46.259,-0.011667,128,10,0,15.3,12.670000000000002,35.3,31.72,22.84,demuzere,bati_special,9.0,9,9,
79174002,MELLE,46.235,-0.151333,136,10,1,20.4,16.78,36.2,32.44,24.71,demuzere,bati_special,9.0,9,9,
79176001,MENIGOUTE_SAPC,46.494,-0.064333,138,10,0,14.2,11.54,35.2,31.98,21.99,demuzere,non_bati,12.0,12,12,
79191005,NIORT,46.315833,-0.400167,57,10,0,18.3,14.98,36.1,32.43,24.44,demuzere,non_bati,14.0,14,14,
79202003,PARTHENAY_SAPC,46.636833,-0.261,159,10,0,16.7,13.28,36.0,31.82,23.5,demuzere,urbain_aere,6.0,6,6,Ouest atlantique
79215001,POUGNE-HERISSON_SAPC,46.6605,-0.401833,196,10,0,17.8,13.05,35.8,32.09,23.04,demuzere,non_bati,14.0,14,14,Ouest atlantique
79220002,PRIN-DEYRANCON_SAPC,46.231,-0.668667,8,10,0,17.2,13.96,37.6,34.10000000000001,24.42,demuzere,non_bati,14.0,14,14,
