NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
2471001,MARTIGNY-COURPI,49.485667,3.693167,95,14,0,17.9,13.171428571428567,38.9,29.31428571428572,21.557142857142853,0,0.0,vague-chaleur-juillet-2022,jul22
2585001,PARCY-ET-TIGNY,49.280167,3.331,148,14,0,17.7,14.25,40.1,29.835714285714285,22.4,0,0.0,vague-chaleur-juillet-2022,jul22
2705001,NIZY-LE-COMTE,49.566,4.0365,90,14,0,17.7,13.635714285714286,39.8,30.085714285714285,22.221428571428568,0,0.0,vague-chaleur-juillet-2022,jul22
2738001,TERGNIER,49.663833,3.320667,59,14,0,17.9,14.435714285714289,40.3,30.578571428571426,22.70714285714285,0,0.0,vague-chaleur-juillet-2022,jul22
3036002,BOURBON_SAPC,46.58,3.0495,270,14,1,21.0,16.142857142857142,37.6,31.05,23.757142857142863,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
3059001,CHAREIL-CINTRAT_SAPC,46.275833,3.225667,286,14,1,20.1,14.478571428571426,37.9,31.692857142857143,23.6,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
3060001,VICHY-CHARMEIL,46.166667,3.398667,249,14,0,19.6,13.985714285714284,37.9,31.25,23.057142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
3061001,CHARMES_SAPC,46.0635,3.233667,330,14,2,21.4,16.614285714285717,37.4,31.071428571428573,23.65714285714285,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
3074001,CHEVAGNES,46.630667,3.549167,228,14,1,20.0,13.585714285714287,38.0,31.635714285714283,23.05,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
3100001,DIOU,46.541667,3.706667,220,14,2,20.4,15.3,38.8,31.81428571428571,23.721428571428568,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
3106002,DURDAT-LAREQUILLE,46.251667,2.695667,500,14,1,20.7,16.53571428571429,36.1,30.042857142857148,22.985714285714288,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
3108001,ECHASSIERES_SAPC,46.191167,2.957667,650,14,2,23.7,16.728571428571428,34.3,28.385714285714283,22.42142857142857,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
3114001,FERTE-HAUTERIVE,46.376833,3.331,226,14,0,19.8,13.928571428571429,38.1,31.471428571428568,23.071428571428577,0,0.0,vague-chaleur-juillet-2022,jul22
3125001,LA GUILLERMIE,45.984667,3.639833,722,14,2,21.5,16.65,36.3,29.250000000000004,22.95714285714286,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
3130002,ISLE-ET-BARDAIS,46.663333,2.730167,262,14,0,19.6,14.9,37.9,32.43571428571429,22.842857142857145,0,0.0,vague-chaleur-juillet-2022,jul22
3155003,LURCY-LEVIS SA,46.718333,2.947667,225,14,0,19.0,13.407142857142858,35.9,30.742857142857144,22.67142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
3162001,MARIGNY,46.581667,3.195833,249,14,1,20.2,13.87857142857143,37.3,31.314285714285717,23.02142857142857,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
3180001,MONTBEUGNY,46.536333,3.423167,275,14,0,19.9,15.614285714285712,37.6,30.93571428571429,23.757142857142856,0,0.0,vague-chaleur-juillet-2022,jul22
3185007,MONTLUCON,46.355167,2.574667,229,14,0,19.3,12.7,37.1,31.342857142857145,22.87142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
3204001,PARAY-SOUS-BRIAILLES,46.2835,3.337833,250,14,0,19.5,13.707142857142856,37.4,31.32857142857143,22.89285714285714,0,0.0,vague-chaleur-juillet-2022,jul22
3226001,SAINT DIDIER_SAPC,46.365333,3.850167,293,14,0,19.7,14.528571428571428,37.8,31.107142857142858,23.01428571428571,0,0.0,vague-chaleur-juillet-2022,jul22
3240001,ST-LEON,46.4025,3.685833,378,14,4,22.2,18.50714285714286,37.1,30.642857142857142,24.65,4,0.2857142857142857,vague-chaleur-juillet-2022,jul22
3248001,ST-NICOLAS,46.0515,3.805167,1022,14,1,21.4,15.249999999999998,33.4,26.02857142857143,20.72857142857143,1,0.07142857142857142,vague-chaleur-juillet-2022,jul22
3285001,TORTEZAIS_SAPC,46.451333,2.857,256,14,0,18.7,13.37142857142857,37.8,32.00714285714285,22.95714285714286,0,0.0,vague-chaleur-juillet-2022,jul22
3310001,VICHY-VILLE,46.117667,3.439,255,14,0,19.9,15.757142857142856,40.0,32.35,24.27142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
3321001,YZEURE,46.579167,3.352833,242,14,2,20.4,14.492857142857142,38.9,32.08571428571428,23.67142857142857,2,0.14285714285714285,vague-chaleur-juillet-2022,jul22
4006005,ALLOS_SAPC,44.2425,6.625333,1400,14,0,13.6,12.028571428571428,30.3,28.821428571428573,20.192857142857147,0,0.0,vague-chaleur-juillet-2022,jul22
4019001,BARCELONNETTE,44.391167,6.670167,1155,14,0,12.7,10.657142857142857,32.9,31.371428571428567,21.35,0,0.0,vague-chaleur-juillet-2022,jul22
4022001,BARREME,43.957167,6.372333,743,14,0,14.3,11.857142857142858,35.8,34.135714285714286,23.214285714285715,0,0.0,vague-chaleur-juillet-2022,jul22
4023001,BAYONS,44.342667,6.178667,886,14,0,15.5,12.921428571428573,34.2,32.8,23.17142857142857,0,0.0,vague-chaleur-juillet-2022,jul22
4039001,CASTELLANE,43.849167,6.508,729,14,0,15.2,13.164285714285713,35.9,33.714285714285715,23.5,0,0.0,vague-chaleur-juillet-2022,jul22
4041001,LE CASTELLET,43.938333,5.9795,473,14,0,19.5,16.164285714285715,38.4,37.0642857142857,26.928571428571438,0,0.0,vague-chaleur-juillet-2022,jul22
