NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,NTrop_abs,NTrop_taux,episode,episode_label
29249002,SAINT-GOAZEC,48.144667,-3.730833,260,11,0,16.7,13.509090909090908,26.6,23.954545454545453,17.709090909090907,0,0.0,canicule-aout-2023,aou23
29263002,ST-SEGAL S A,48.225833,-4.09,89,11,0,18.1,13.809090909090909,28.2,24.5,18.20909090909091,0,0.0,canicule-aout-2023,aou23
29264001,LANDIVISIAU,48.532,-4.151833,109,11,0,16.4,13.272727272727272,25.4,22.327272727272728,17.345454545454547,0,0.0,canicule-aout-2023,aou23
29276001,SIBIRIL S A,48.660833,-4.079167,52,11,0,17.1,14.19090909090909,24.0,21.77272727272728,17.61818181818182,0,0.0,canicule-aout-2023,aou23
29277001,SIZUN,48.391333,-4.0205,157,11,0,16.4,13.172727272727274,28.5,23.55454545454546,17.736363636363635,0,0.0,canicule-aout-2023,aou23
29293001,TREGUNC,47.841333,-3.868833,25,11,1,20.6,14.827272727272726,29.3,23.963636363636365,19.172727272727272,1,0.09090909090909091,canicule-aout-2023,aou23
30003001,AIGUES-MORTES,43.537167,4.207,1,11,11,25.3,22.39090909090909,39.2,33.92727272727273,27.7,11,1.0,canicule-aout-2023,aou23
30009001,ALZON,43.979,3.444,611,11,0,16.1,13.554545454545456,40.6,35.054545454545455,23.05454545454546,0,0.0,canicule-aout-2023,aou23
30032007,TARASCON,43.829833,4.640167,15,11,5,21.3,18.9,40.5,36.1,27.21818181818181,5,0.45454545454545453,canicule-aout-2023,aou23
30068001,CARDET,44.021,4.079667,109,11,2,21.1,17.081818181818182,43.1,38.17272727272728,27.25454545454545,2,0.18181818181818182,canicule-aout-2023,aou23
30076001,CAVILLARGUES,44.113,4.518667,131,11,0,19.5,16.818181818181817,41.7,37.40909090909091,27.0,0,0.0,canicule-aout-2023,aou23
30087002,COLOGNAC,44.021833,3.825,589,11,1,20.0,16.472727272727273,38.0,33.37272727272728,24.236363636363635,1,0.09090909090909091,canicule-aout-2023,aou23
30101001,DEAUX,44.071833,4.143667,185,11,6,25.1,21.363636363636363,42.2,37.263636363636365,28.781818181818185,6,0.5454545454545454,canicule-aout-2023,aou23
30129001,GENERARGUES,44.073333,3.977667,139,11,2,22.0,17.845454545454544,43.1,38.227272727272734,27.44545454545455,2,0.18181818181818182,canicule-aout-2023,aou23
30132004,LA GRAND COMBE,44.243,4.010167,499,11,8,25.5,22.16363636363636,40.1,35.263636363636365,28.09090909090909,8,0.7272727272727273,canicule-aout-2023,aou23
30164001,MEJANNES-LE-CLAP,44.216333,4.331,313,11,0,19.8,16.163636363636364,41.9,37.13636363636363,26.89090909090909,0,0.0,canicule-aout-2023,aou23
30176002,MONTDARDIER,43.947,3.58,640,11,7,27.5,21.618181818181817,40.3,34.46363636363637,27.390909090909087,7,0.6363636363636364,canicule-aout-2023,aou23
30189001,NIMES-COURBESSAC,43.856833,4.406333,59,11,6,23.9,20.77272727272728,42.3,37.28181818181818,28.718181818181822,6,0.5454545454545454,canicule-aout-2023,aou23
30202002,PONT ST ESPRIT,44.248333,4.627333,79,11,5,22.1,19.445454545454545,41.7,38.27272727272727,28.627272727272725,5,0.45454545454545453,canicule-aout-2023,aou23
30209002,PUJAUT,43.9985,4.759667,44,11,0,18.2,15.51818181818182,41.6,37.16363636363637,26.154545454545453,0,0.0,canicule-aout-2023,aou23
30224001,LA ROUVIERE,43.931833,4.2405,79,11,1,20.0,16.618181818181817,43.4,37.77272727272727,26.96363636363636,1,0.09090909090909091,canicule-aout-2023,aou23
30243001,ST CHRISTOL-LES-ALES,44.092167,4.080333,129,11,5,21.7,18.527272727272727,43.4,38.49090909090909,28.036363636363635,5,0.45454545454545453,canicule-aout-2023,aou23
30258001,NIMES-GARONS,43.772833,4.412833,94,11,5,23.3,20.40909090909091,40.4,36.309090909090905,27.75454545454545,5,0.45454545454545453,canicule-aout-2023,aou23
30263001,ST HIPPOLYTE,43.9615,3.835167,237,11,6,24.3,20.90909090909091,43.3,38.08181818181818,28.654545454545453,6,0.5454545454545454,canicule-aout-2023,aou23
30269006,ST JEAN DU GARD,44.1105,3.872,196,11,0,19.8,16.74545454545455,42.5,37.6,26.681818181818183,0,0.0,canicule-aout-2023,aou23
30297001,ST SAUVEUR CAMPRIEU,44.119333,3.4745,1107,11,0,19.3,16.772727272727277,36.0,31.0,23.472727272727276,0,0.0,canicule-aout-2023,aou23
30305001,SALINDRES,44.1745,4.1525,191,11,2,20.9,17.500000000000004,44.4,38.26363636363636,27.33636363636364,2,0.18181818181818182,canicule-aout-2023,aou23
30334003,UZES,43.9925,4.401833,72,11,0,19.0,16.172727272727272,42.5,38.118181818181824,27.1,0,0.0,canicule-aout-2023,aou23
30339001,MONT AIGOUAL,44.121333,3.5815,1567,11,5,22.1,18.172727272727272,30.4,25.327272727272724,21.081818181818186,5,0.45454545454545453,canicule-aout-2023,aou23
30349001,VIC LE FESQ,43.870833,4.072167,45,11,1,21.5,16.28181818181818,42.3,37.17272727272727,26.3,1,0.09090909090909091,canicule-aout-2023,aou23
