NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
6029001,CANNES,43.5565,6.9505,2,5.0,23.2,5,canicule-aout-2003
6033002,CARROS_SAPC,43.786667,7.209167,78,5.0,25.32,5,canicule-aout-2003
6037002,CAUSSOLS,43.752333,6.923167,1268,5.0,21.36,5,canicule-aout-2003
6048003,CONTES,43.8,7.316667,200,5.0,21.240000000000002,5,canicule-aout-2003
6050002,COURSEGOULES_SAPC,43.792,7.0485,985,5.0,22.419999999999998,5,canicule-aout-2003
6056400,ESTENC_NIVO,44.239167,6.753,1850,0.0,13.25,5,canicule-aout-2003
6057001,L ESCARENE,43.838,7.355,380,3.0,19.8,5,canicule-aout-2003
6059003,EZE,43.738833,7.365833,704,5.0,25.860000000000003,5,canicule-aout-2003
6069008,GRASSE,43.653667,6.9395,183,5.0,24.1,5,canicule-aout-2003
6071001,GUILLAUMES-OBS,44.090667,6.852333,788,0.0,12.5,5,canicule-aout-2003
6071003,GUILLAUMES,44.1,6.85,780,0.0,15.739999999999998,5,canicule-aout-2003
6073005,ISOLA 2000,44.1895,7.149,1912,0.0,11.6,5,canicule-aout-2003
6075006,LEVENS_RESERVOIRS,43.861667,7.236667,668,5.0,23.58,5,canicule-aout-2003
6077006,PEIRA CAVA,43.929167,7.363333,1443,3.0,20.259999999999998,5,canicule-aout-2003
6079002,MANDELIEU LA NAPOULE_SAPC,43.523667,6.898667,104,5.0,23.520000000000003,5,canicule-aout-2003
6083005,MENTON,43.785833,7.488667,216,5.0,27.82,5,canicule-aout-2003
6083006,MENTON-PORT,43.784,7.519333,19,5.0,27.32,5,canicule-aout-2003
6084002,MOUANS SARTOUX,43.611833,6.951167,165,5.0,25.259999999999998,5,canicule-aout-2003
6086001,MOULINET,43.942,7.414667,817,2.0,19.4,5,canicule-aout-2003
6088001,NICE,43.648833,7.209,2,5.0,26.720000000000006,5,canicule-aout-2003
6088009,NICE-ST ROMAN,43.751667,7.216667,323,5.0,23.74,5,canicule-aout-2003
6091003,PEILLE,43.775167,7.428333,1106,5.0,22.68,5,canicule-aout-2003
6094001,PEONE-VALBERG,44.1,6.933333,1659,0.0,14.2,5,canicule-aout-2003
6094002,PEONE,44.099667,6.930833,1784,0.0,16.64,5,canicule-aout-2003
6099004,PUGET THENIERS_SAPC,43.956833,6.892333,449,0.0,18.22,5,canicule-aout-2003
6106002,ROQUESTERON,43.876333,7.006167,405,1.0,18.919999999999998,5,canicule-aout-2003
6116002,ST AUBAN,43.847,6.727,1048,0.0,11.68,5,canicule-aout-2003
6118001,ST CEZAIRE,43.645167,6.797667,474,5.0,25.2,5,canicule-aout-2003
6120001,TINEE-AURON,44.222667,6.937333,1605,0.0,16.0,5,canicule-aout-2003
6121001,CAP FERRAT,43.683333,7.328333,138,5.0,27.1,5,canicule-aout-2003
6127001,ST-MARTIN-DE-VESUBIE-OBS,44.074167,7.254167,994,3.0,20.36,5,canicule-aout-2003
6127003,ST MARTIN VESUBIE,44.073667,7.258167,1044,3.0,20.220000000000002,5,canicule-aout-2003
6130001,ST-VALLIER-OBS,43.716667,6.833333,715,0.0,18.68,5,canicule-aout-2003
6130002,ST VALLIER,43.691333,6.843,708,1.0,19.360000000000003,5,canicule-aout-2003
