NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
81140002,LAVAUR,43.693667,1.866167,131,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27, ""12"": 1}","{""12"": 8, ""14"": 66, ""11"": 4, ""17"": 1}",non_bati
81163001,MAZAMET,43.463333,2.346333,682,demuzere,12.0,11.0,11.0,"{""12"": 2, ""11"": 1}","{""12"": 5, ""11"": 16, ""17"": 7}","{""12"": 27, ""11"": 37, ""17"": 14}",non_bati
81168001,MIRANDOL-BOURGN,44.142833,2.176167,386,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 26, ""14"": 3}","{""12"": 50, ""11"": 10, ""13"": 9, ""14"": 9}",non_bati
81171001,MONTANS,43.868667,1.855333,129,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28}","{""12"": 1, ""14"": 77}",non_bati
81176001,MONTELS,43.964,1.897,255,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 26, ""12"": 1}","{""14"": 69, ""12"": 6}",non_bati
81182004,MONTREDON-LABESSONNIE,43.725,2.3555,566,demuzere,12.0,12.0,12.0,"{""12"": 2}","{""12"": 18, ""14"": 6, ""11"": 3}","{""12"": 49, ""14"": 11, ""11"": 17}",non_bati
81203001,PAULINET,43.856167,2.395333,525,demuzere,12.0,11.0,11.0,"{""12"": 3}","{""11"": 14, ""13"": 1, ""12"": 12}","{""11"": 46, ""12"": 30, ""13"": 1}",non_bati
81217001,PUYCELSI ROC,43.995,1.713833,237,demuzere,12.0,12.0,12.0,"{""12"": 2, ""13"": 1}","{""12"": 22, ""14"": 1, ""11"": 1, ""13"": 4}","{""12"": 55, ""11"": 10, ""14"": 5, ""13"": 9}",non_bati
81219001,PUYLAURENS,43.570333,2.009167,312,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 26, ""14"": 1, ""17"": 1}","{""6"": 62, ""14"": 17, ""17"": 1}",urbain_aere
81231001,ROUAIROUX,43.472,2.584167,347,demuzere,12.0,11.0,11.0,"{""12"": 3, ""11"": 1}","{""11"": 12, ""12"": 10, ""13"": 5, ""9"": 1, ""6"": 2}","{""11"": 31, ""12"": 26, ""6"": 6, ""13"": 12, ""9"": 3}",non_bati
81244001,ST-BENOIT-DE-CA,44.046167,2.127833,287,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""12"": 7, ""6"": 20, ""14"": 1}","{""12"": 14, ""6"": 47, ""14"": 19}",urbain_aere
81283001,SENOUILLAC,43.949,1.936333,185,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27, ""12"": 1}","{""14"": 71, ""12"": 6}",non_bati
81284001,ALBI,43.914667,2.116333,172,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""8"": 9, ""14"": 20}","{""8"": 21, ""6"": 24, ""14"": 33}",non_bati
81292001,TANUS,44.107167,2.279667,537,demuzere,14.0,12.0,12.0,"{""14"": 4}","{""12"": 19, ""14"": 10}","{""12"": 56, ""14"": 21, ""13"": 2}",non_bati
82018003,BIOULE,44.097333,1.508167,92,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 24, ""9"": 4}","{""14"": 74, ""9"": 5}",non_bati
82033005,CASTELSARRASIN,44.086833,1.129,73,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""6"": 7, ""14"": 18, ""12"": 3}","{""14"": 56, ""9"": 4, ""6"": 7, ""12"": 11}",non_bati
82038001,CAYLUS,44.236667,1.7775,223,demuzere,13.0,11.0,12.0,"{""13"": 3}","{""11"": 11, ""12"": 8, ""13"": 10}","{""12"": 36, ""11"": 24, ""13"": 17, ""6"": 1}",non_bati
82038006,CAYLUS,44.220167,1.704167,274,demuzere,14.0,12.0,12.0,"{""14"": 4}","{""12"": 19, ""14"": 9, ""11"": 2}","{""16"": 2, ""12"": 50, ""11"": 11, ""14"": 16}",non_bati
82044001,CORBARIEU,43.927167,1.385667,89,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27}","{""14"": 78}",non_bati
82051001,DURFORT,44.1755,1.166333,153,demuzere,14.0,12.0,14.0,"{""14"": 3, ""12"": 1}","{""12"": 10, ""14"": 10, ""11"": 10}","{""12"": 20, ""11"": 28, ""14"": 30}",non_bati
82069001,GINALS,44.213833,1.866167,319,demuzere,14.0,12.0,12.0,"{""14"": 3, ""13"": 1}","{""12"": 14, ""14"": 13, ""13"": 2}","{""12"": 53, ""14"": 24, ""13"": 2}",non_bati
82094004,LAUZERTE,44.271,1.1155,231,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 23, ""9"": 4, ""12"": 1}","{""14"": 44, ""9"": 10, ""12"": 11, ""11"": 13, ""13"": 1}",non_bati
82117001,MONTAIGU,44.3225,1.005,230,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 2, ""14"": 23, ""11"": 2}","{""12"": 17, ""11"": 3, ""14"": 57}",non_bati
82121002,MONTAUBAN,44.028,1.376667,106,demuzere,6.0,8.0,6.0,"{""8"": 1, ""6"": 2}","{""8"": 9, ""12"": 9, ""6"": 7, ""14"": 2}","{""8"": 28, ""6"": 33, ""12"": 10, ""14"": 7}",urbain_aere
82132002,MONTRICOUX,44.085333,1.607,108,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28, ""12"": 4}","{""14"": 61, ""12"": 18}",non_bati
82174001,ST-VINCENT,44.173167,1.466167,191,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 22, ""11"": 4, ""12"": 1}","{""11"": 20, ""14"": 52, ""12"": 5, ""17"": 1}",non_bati
82178001,SAVENES_MAN,43.854167,1.186167,117,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 2, ""14"": 26}","{""11"": 5, ""14"": 69, ""12"": 3}",non_bati
82178002,SAVENES,43.824167,1.175,156,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 28}","{""14"": 79}",non_bati
82180001,SERIGNAC,43.931833,1.068333,151,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 29}","{""14"": 72, ""12"": 6}",non_bati
82186003,VALENCE,44.116667,0.873167,64,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 18, ""6"": 6, ""14"": 4}","{""14"": 11, ""12"": 39, ""6"": 27, ""5"": 1}",non_bati
82193001,VIGUERON,43.878667,1.054167,229,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""12"": 5, ""14"": 24}","{""12"": 9, ""14"": 70}",non_bati
83002001,AIGUINES,43.775,6.245,800,demuzere,11.0,11.0,12.0,"{""11"": 3}","{""12"": 12, ""14"": 1, ""11"": 15}","{""12"": 40, ""11"": 38, ""14"": 1}",non_bati
83004004,LES ARCS_SAPC,43.451,6.470833,55,demuzere,14.0,6.0,6.0,"{""14"": 4}","{""6"": 19, ""14"": 10}","{""6"": 63, ""14"": 15, ""12"": 2}",urbain_aere
83007004,AUPS,43.641,6.1875,497,demuzere,14.0,14.0,13.0,"{""14"": 3}","{""14"": 19, ""13"": 8, ""12"": 1}","{""13"": 46, ""14"": 26, ""11"": 5, ""12"": 1}",non_bati
83009004,BANDOL,43.146667,5.751667,152,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 27}","{""6"": 75}",urbain_aere
83011001,BARGEMON,43.621833,6.564667,372,demuzere,12.0,12.0,12.0,"{""12"": 2, ""6"": 1}","{""12"": 15, ""11"": 3, ""13"": 3, ""6"": 6}","{""11"": 10, ""12"": 43, ""13"": 19, ""6"": 6}",non_bati
83018001,BESSE-SUR-ISSOLE,43.352333,6.206667,266,demuzere,11.0,11.0,11.0,"{""11"": 4}","{""11"": 25, ""14"": 1, ""13"": 1, ""12"": 1}","{""12"": 9, ""14"": 6, ""11"": 61, ""13"": 1, ""9"": 2}",non_bati
83019002,BORMES LES MIMOSAS,43.195167,6.379333,88,demuzere,12.0,12.0,12.0,"{""12"": 2, ""11"": 1}","{""12"": 21, ""11"": 8}","{""11"": 38, ""12"": 40}",non_bati
83031001,LE LUC,43.383167,6.386167,80,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 25, ""6"": 4}","{""14"": 58, ""8"": 1, ""6"": 17, ""15"": 1, ""12"": 2}",non_bati
83035001,LE CASTELLET-AERO,43.252167,5.784667,417,cerema,15.0,15.0,15.0,"{""15"": 31405.698306562193}","{""12"": 1895.5914565343692, ""6"": 27936.65237887498, ""11"": 4906.162602738726, ""15"": 247912.8784152523}","{""13"": 5844.2051860252095, ""12"": 42497.980673059625, ""6"": 34085.56698428755, ""8"": 20951.93992904572, ""11"": 118040.61507220316, ""15"": 563722.1506013446}",non_bati
83035002,LE CASTELLET_SAPC,43.1845,5.7725,66,cerema,14.0,14.0,14.0,"{""8"": 687.7575806380728, ""9"": 6078.871881890197, ""14"": 24643.210206174208}","{""8"": 18148.145799017027, ""12"": 14925.935855953203, ""13"": 16498.520232149203, ""15"": 20392.936722985076, ""9"": 13464.552941386064, ""14"": 199258.46556053584}","{""13"": 107255.71204133733, ""5"": 1113.7846785375746, ""9"": 40600.77769006739, ""11"": 42673.10713614999, ""14"": 439185.45923960675, ""8"": 45619.50666941514, ""12"": 59315.28321771091, ""15"": 49482.36182564914}",non_bati
83042001,COGOLIN_SAPC,43.261667,6.510333,31,demuzere,12.0,14.0,14.0,"{""12"": 2, ""14"": 2}","{""11"": 7, ""14"": 20, ""12"": 3}","{""11"": 22, ""12"": 9, ""14"": 47, ""6"": 1}",non_bati
83044001,COMPS-ST JEAN,43.708833,6.5095,884,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 25, ""6"": 3, ""11"": 2}","{""12"": 66, ""11"": 7, ""6"": 3, ""13"": 3}",non_bati
83044003,COMPS-SUR-ARTUBY,43.658833,6.471333,892,demuzere,12.0,12.0,12.0,"{""12"": 4}","{""12"": 24, ""11"": 6}","{""11"": 25, ""12"": 56}",non_bati
83046001,COTIGNAC,43.554333,6.129,375,demuzere,14.0,11.0,11.0,"{""9"": 1, ""11"": 1, ""14"": 2}","{""11"": 15, ""13"": 1, ""9"": 3, ""14"": 10}","{""13"": 11, ""11"": 48, ""9"": 3, ""14"": 16, ""12"": 2}",non_bati
83049003,CUERS-POUVEREL,43.2395,6.085833,121,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 28}","{""6"": 77, ""14"": 1}",urbain_aere
83049005,CUERS,43.247667,6.131333,72,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 22, ""6"": 1, ""12"": 4}","{""14"": 56, ""12"": 15, ""6"": 2, ""16"": 3, ""13"": 1}",non_bati
83050005,DRAGUI-IERES,43.526667,6.433333,232,demuzere,14.0,14.0,6.0,"{""14"": 3}","{""6"": 8, ""14"": 18, ""9"": 2}","{""6"": 35, ""14"": 31, ""9"": 10, ""12"": 2}",urbain_aere
83050007,DRAGUIGNAN_SAPC,43.526167,6.453333,173,demuzere,8.0,8.0,8.0,"{""8"": 4}","{""14"": 2, ""6"": 8, ""8"": 17, ""11"": 1}","{""6"": 24, ""14"": 5, ""8"": 33, ""11"": 16, ""12"": 2}",bati_special
83051001,ENTRECASTEAUX,43.521333,6.252167,279,demuzere,12.0,11.0,11.0,"{""12"": 2}","{""11"": 19, ""12"": 6, ""6"": 4}","{""11"": 53, ""12"": 11, ""6"": 12}",non_bati
83056001,FIGANIERES,43.565,6.511667,270,demuzere,13.0,14.0,14.0,"{""13"": 1, ""14"": 1, ""9"": 1}","{""9"": 5, ""14"": 22, ""13"": 2}","{""9"": 17, ""6"": 8, ""14"": 47, ""13"": 3, ""11"": 4, ""12"": 1}",non_bati
83061001,FREJUS,43.4235,6.738,7,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 17, ""8"": 1, ""14"": 8, ""16"": 1}","{""6"": 44, ""8"": 10, ""14"": 22, ""16"": 1, ""12"": 1}",urbain_aere
83061005,FREJUS-PLAINE,43.428833,6.7015,7,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28}","{""14"": 78, ""6"": 2}",non_bati
83069001,HYERES,43.1005,6.147,2,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""6"": 6, ""14"": 26}","{""6"": 16, ""8"": 4, ""12"": 1, ""14"": 55, ""16"": 3}",non_bati
83069002,PORQUEROLLES,43.000167,6.227167,143,demuzere,,,,{},{},{},
83069003,ILE DU LEVANT,43.0325,6.469333,118,demuzere,,,,{},{},{},
83069008,HYERES-PEPINIERES,42.998667,6.1965,12,demuzere,,,,{},{},{},
83069015,PORQUEROLL-PORT,43.002833,6.203833,3,demuzere,,,,{},{},{},
83069016,HYERES-PLAGE,43.115667,6.1545,9,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""6"": 6, ""14"": 20}","{""6"": 22, ""14"": 53, ""12"": 3}",non_bati
83083001,MONTFORT-SUR-ARGENS_SAPC,43.469667,6.127,141,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27}","{""6"": 15, ""14"": 57, ""9"": 3}",non_bati
83101001,CAP CAMARAT,43.2005,6.6745,107,demuzere,14.0,11.0,11.0,"{""14"": 3, ""11"": 1}","{""11"": 10, ""13"": 1, ""14"": 9, ""12"": 1}","{""11"": 25, ""17"": 5, ""13"": 1, ""12"": 5, ""14"": 12}",non_bati
83102005,REGUSSE,43.668167,6.105167,561,demuzere,9.0,14.0,14.0,"{""9"": 2, ""14"": 1}","{""14"": 15, ""12"": 6, ""9"": 5, ""11"": 2}","{""12"": 19, ""14"": 38, ""11"": 14, ""9"": 7}",non_bati
83116003,ST MAXIMIN-AUTOROUTE,43.451667,5.881667,300,cerema,15.0,15.0,15.0,"{""15"": 24130.030732369007, ""14"": 6054.219419444662, ""13"": 1209.7230318936085}","{""15"": 107275.64302023659, ""13"": 57031.96214555156, ""12"": 24873.27094457505, ""14"": 50857.69426644022, ""9"": 1129.9455580486915, ""16"": 21788.183303669633, ""8"": 7663.066040539111, ""11"": 11925.993467272901}","{""15"": 229356.91237221283, ""13"": 93112.73857326237, ""9"": 58151.567212275375, ""11"": 155592.55404175213, ""12"": 111044.98538729807, ""14"": 77911.41100597859, ""16"": 41987.45427344034, ""8"": 17691.707504397913}",non_bati
83116004,ST MAXIMIN-OLLI,43.480667,5.851167,295,cerema,14.0,14.0,14.0,"{""15"": 1195.7315111428302, ""14"": 16934.669732912513, ""12"": 735.5910696532171, ""11"": 12526.336780287384}","{""15"": 3604.847782321204, ""14"": 166736.41185541928, ""9"": 1650.5210742068648, ""12"": 16675.29175354706, ""11"": 93863.88947335369}","{""15"": 6019.667263907948, ""14"": 433860.0611031615, ""16"": 4573.967868516601, ""11"": 311254.75563643995, ""9"": 11700.510645181908, ""12"": 17399.265608784222}",non_bati
83118002,LE DRAMONT,43.4145,6.852833,124,demuzere,11.0,11.0,6.0,"{""11"": 2, ""6"": 1}","{""11"": 12, ""12"": 2, ""14"": 1, ""6"": 3, ""9"": 1}","{""6"": 18, ""12"": 3, ""11"": 16, ""9"": 2, ""14"": 1}",urbain_aere
83119003,ST TROPEZ,43.271667,6.648333,3,demuzere,17.0,17.0,6.0,"{""17"": 4}","{""17"": 17, ""14"": 1, ""6"": 11}","{""17"": 28, ""6"": 33, ""14"": 4}",urbain_aere
83124002,SEILLANS,43.580167,6.622167,278,demuzere,13.0,11.0,11.0,"{""13"": 2}","{""12"": 7, ""13"": 9, ""11"": 11, ""14"": 1}","{""6"": 3, ""11"": 34, ""12"": 24, ""13"": 16, ""14"": 3}",non_bati
83133003,PEGOMAS-TANNERON,43.562667,6.897,483,demuzere,12.0,11.0,11.0,"{""12"": 2, ""14"": 1}","{""11"": 11, ""6"": 3, ""9"": 4, ""13"": 2, ""12"": 4, ""14"": 3}","{""11"": 51, ""6"": 7, ""12"": 8, ""9"": 4, ""13"": 2, ""14"": 3}",non_bati
83137001,TOULON,43.114,5.9005,3,demuzere,,8.0,8.0,{},"{""6"": 2, ""8"": 12}","{""6"": 8, ""8"": 25, ""17"": 2}",bati_special
83138002,TOURRETTES,43.612667,6.724167,240,demuzere,9.0,14.0,14.0,"{""12"": 1, ""9"": 2, ""14"": 1}","{""14"": 15, ""6"": 2, ""13"": 1, ""9"": 10, ""12"": 1}","{""12"": 2, ""11"": 11, ""14"": 38, ""6"": 13, ""13"": 1, ""9"": 15}",non_bati
83145001,VARAGES,43.593833,5.962833,348,demuzere,13.0,13.0,13.0,"{""13"": 2}","{""13"": 22, ""12"": 2, ""11"": 4}","{""13"": 37, ""6"": 2, ""11"": 21, ""12"": 19}",non_bati
83150002,VINON SUR VERDON,43.734,5.782667,271,cerema,16.0,16.0,16.0,"{""14"": 11502.502050117673, ""16"": 19876.116906468178}","{""15"": 1669.675569413542, ""14"": 68142.8454870749, ""13"": 2671.225608317905, ""12"": 57725.26593909136, ""16"": 152198.55809862303}","{""15"": 8318.12471730985, ""14"": 266156.4408277838, ""16"": 415139.9606239722, ""13"": 13366.029445180016, ""11"": 755.8763193879462, ""12"": 80729.04275777708}",non_bati
83153001,CAP CEPET,43.079333,5.940833,115,demuzere,11.0,11.0,11.0,"{""11"": 2}","{""11"": 27}","{""8"": 3, ""12"": 3, ""11"": 56, ""17"": 7, ""6"": 8, ""14"": 1}",non_bati
84001001,ALTHEN,43.989833,4.962167,35,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 31, ""6"": 1}","{""6"": 6, ""14"": 73}",non_bati
84003002,APT-VITON,43.881,5.414,242,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 28}","{""9"": 2, ""6"": 75, ""14"": 1}",urbain_aere
84005001,AUREL,44.123333,5.413333,725,demuzere,14.0,14.0,14.0,"{""12"": 1, ""14"": 2}","{""12"": 9, ""14"": 18}","{""14"": 41, ""12"": 30, ""11"": 3}",non_bati
84007005,AVIGNON,43.911333,4.9025,34,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27}","{""14"": 70, ""12"": 1, ""6"": 4}",non_bati
84009002,LA BASTIDE DES JOURDANS,43.787333,5.615,381,cerema,14.0,14.0,14.0,"{""15"": 2188.9239207291976, ""14"": 15442.267279495165, ""16"": 13744.690685700554}","{""15"": 8084.81266597143, ""13"": 13014.396792100993, ""16"": 92415.58659060101, ""14"": 168868.14101741146}","{""15"": 23164.606581184365, ""16"": 155064.06946662694, ""13"": 202967.97877391963, ""14"": 387229.93849833857, ""12"": 13984.0266613074, ""11"": 618.638838109285, ""9"": 1367.7891035482414}",non_bati
84015002,BEAUMONT-MT  SEREIN,44.180667,5.255833,1445,demuzere,12.0,11.0,11.0,"{""12"": 2, ""11"": 2}","{""12"": 11, ""14"": 4, ""11"": 14}","{""11"": 50, ""12"": 26, ""14"": 4}",non_bati
84017006,CHALET REYNARD,44.151167,5.319667,1455,demuzere,12.0,12.0,12.0,"{""15"": 1, ""11"": 1, ""12"": 2}","{""13"": 3, ""15"": 5, ""12"": 11, ""14"": 1, ""11"": 8}","{""15"": 13, ""13"": 6, ""12"": 35, ""14"": 8, ""11"": 12, ""6"": 5, ""9"": 1}",non_bati
84020003,BONNIEUX,43.833167,5.302667,250,demuzere,9.0,14.0,14.0,"{""9"": 4}","{""14"": 19, ""9"": 7, ""12"": 3}","{""14"": 54, ""9"": 11, ""12"": 16}",non_bati
84020004,BONNIEUX/PLAINE,43.868333,5.301667,175,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 29}","{""14"": 80}",non_bati
84025001,CABRIERES D'AVIGNON,43.883667,5.164833,142,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27, ""6"": 2}","{""14"": 67, ""6"": 10, ""9"": 1}",non_bati
84028001,CAIRANNE,44.215,4.943333,118,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 27, ""9"": 2}","{""14"": 73, ""9"": 5}",non_bati
84031001,CARPENTRAS,44.083667,5.058333,98,demuzere,6.0,6.0,6.0,"{""6"": 3}","{""6"": 21, ""12"": 1, ""14"": 6}","{""14"": 26, ""6"": 51, ""12"": 1}",urbain_aere
84033001,CASTELLET/VAL.,43.848333,5.488333,288,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""13"": 10, ""14"": 11, ""12"": 5}","{""13"": 24, ""12"": 14, ""14"": 35, ""11"": 3}",non_bati
84035003,CAVAILLON,43.8565,5.032333,70,demuzere,14.0,14.0,6.0,"{""14"": 2, ""12"": 2}","{""12"": 8, ""14"": 12, ""6"": 8}","{""14"": 29, ""12"": 10, ""6"": 40}",urbain_aere
84036001,GADAGNE,43.933167,4.9245,110,demuzere,6.0,6.0,14.0,"{""6"": 3}","{""12"": 1, ""14"": 13, ""6"": 14}","{""14"": 54, ""6"": 20, ""12"": 4}",non_bati
84037002,CHATEAUNEUF DU PAPE,44.0815,4.811333,106,demuzere,3.0,3.0,3.0,"{""3"": 3}","{""14"": 11, ""12"": 2, ""3"": 16}","{""6"": 3, ""11"": 3, ""14"": 28, ""9"": 3, ""12"": 5, ""8"": 1, ""3"": 35}",urbain_compact
84051001,GOULT,43.895,5.248667,175,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 27}","{""14"": 79, ""12"": 1}",non_bati
84064001,LAPALUD,44.3205,4.658167,46,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 30}","{""14"": 73, ""12"": 4, ""11"": 2}",non_bati
84082001,MORMOIRON,44.072833,5.209667,308,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 29, ""12"": 2}","{""11"": 8, ""14"": 62, ""12"": 8}",non_bati
84085003,MURS-SALUT,43.943333,5.241667,470,demuzere,13.0,13.0,13.0,"{""13"": 4}","{""9"": 11, ""11"": 5, ""13"": 14, ""14"": 1}","{""11"": 7, ""9"": 30, ""13"": 36, ""12"": 3, ""14"": 3}",non_bati
84086001,OPPEDE CRETE DU PETIT  LUBERON,43.811,5.146,672,demuzere,12.0,12.0,12.0,"{""12"": 3}","{""12"": 23, ""11"": 5}","{""12"": 52, ""11"": 19, ""9"": 1, ""13"": 6}",non_bati
84087001,ORANGE,44.1445,4.861,57,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""16"": 2, ""14"": 26}","{""14"": 77, ""16"": 3}",non_bati
84107002,ST CHRISTOL,44.040667,5.492833,836,demuzere,14.0,14.0,14.0,"{""14"": 3, ""12"": 1}","{""14"": 19, ""12"": 10}","{""14"": 47, ""12"": 34}",non_bati
84118001,ST SATURNIN LES APT,43.930833,5.372,322,demuzere,14.0,14.0,14.0,"{""14"": 2}","{""14"": 26}","{""14"": 64, ""9"": 6, ""12"": 4, ""11"": 2}",non_bati
84121001,SANNES,43.754833,5.499333,307,cerema,14.0,14.0,14.0,"{""15"": 1322.3034575576373, ""14"": 24288.770726667648, ""13"": 4546.956121576232, ""11"": 1219.5133081985887}","{""15"": 8690.492790513992, ""14"": 197634.4317253057, ""16"": 8612.194489215688, ""13"": 57685.10222870134, ""11"": 9775.671386008202}","{""15"": 30601.344482752844, ""12"": 8540.754511426714, ""14"": 377620.93527413305, ""9"": 6304.061088447031, ""16"": 78953.87442885949, ""11"": 94129.25988076116, ""13"": 188288.36146232457}",non_bati
84122002,SARRIANS,44.087,4.971167,36,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""6"": 30}","{""6"": 73, ""14"": 5}",urbain_aere
84123001,SAULT-VILLAGE,44.089833,5.417333,792,demuzere,9.0,9.0,12.0,"{""9"": 2}","{""6"": 8, ""12"": 9, ""14"": 1, ""9"": 11}","{""12"": 30, ""6"": 18, ""14"": 12, ""9"": 15, ""11"": 2}",non_bati
84123004,SAULT,44.068333,5.396667,670,demuzere,12.0,12.0,12.0,"{""12"": 2, ""13"": 1}","{""12"": 16, ""14"": 8, ""13"": 3}","{""14"": 27, ""12"": 43, ""13"": 4}",non_bati
84125003,SAVOILLAN,44.179833,5.375167,510,demuzere,14.0,14.0,12.0,"{""14"": 2}","{""13"": 3, ""9"": 3, ""12"": 8, ""14"": 12}","{""11"": 6, ""12"": 31, ""13"": 13, ""9"": 4, ""14"": 26}",non_bati
84126001,SEGURET,44.2075,5.001833,140,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""9"": 2, ""14"": 27}","{""14"": 72, ""9"": 6}",non_bati
84133001,TOUR D AIGUES,43.733333,5.561667,260,cerema,11.0,13.0,13.0,"{""13"": 6289.766694372451, ""12"": 1825.477314823163, ""11"": 16175.401788939333, ""14"": 7088.007718157689}","{""15"": 1441.9265839692114, ""13"": 74626.0189094465, ""12"": 65907.97554878342, ""11"": 60720.8930070937, ""9"": 7606.568068757203, ""14"": 67871.0016864209, ""16"": 4233.497935289891}","{""15"": 18619.287175937032, ""13"": 305324.43421209673, ""14"": 207301.68149418043, ""12"": 96036.84762515372, ""11"": 141348.1460514709, ""9"": 10462.503174355945, ""16"": 5373.438950905154}",non_bati
84137001,VAISON LA ROMAINE,44.258333,5.063333,240,demuzere,6.0,6.0,6.0,"{""14"": 1, ""6"": 2}","{""6"": 27, ""14"": 2}","{""14"": 9, ""6"": 64, ""11"": 1, ""12"": 4}",urbain_aere
84138001,VALREAS,44.380167,4.963833,202,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""14"": 5, ""6"": 23}","{""14"": 17, ""6"": 47, ""9"": 9, ""12"": 6}",urbain_aere
84140001,VAUGINES,43.773667,5.412333,345,cerema,14.0,12.0,12.0,"{""12"": 10766.091982519527, ""14"": 20589.179502074836, ""11"": 21.306793778990194}","{""15"": 2801.4984062617777, ""14"": 71576.46714383789, ""12"": 146830.43238970017, ""11"": 60421.36320761981, ""13"": 243.38550155793595, ""16"": 516.0579498699745}","{""15"": 22626.743545526326, ""14"": 190188.32808322992, ""12"": 318889.3409530002, ""11"": 114967.79618808071, ""13"": 76594.64958344927, ""16"": 52941.48638822368, ""9"": 8206.112994845065}",non_bati
84150001,VISAN,44.336667,4.9055,141,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 28}","{""13"": 2, ""12"": 5, ""14"": 64, ""9"": 9}",non_bati
85004001,ANGLES,46.4105,-1.402333,10,demuzere,6.0,6.0,6.0,"{""6"": 4}","{""14"": 1, ""6"": 28}","{""14"": 7, ""6"": 73}",urbain_aere
85051001,CHANTONNAY,46.693333,-1.048333,93,demuzere,12.0,6.0,6.0,"{""12"": 2}","{""6"": 16, ""12"": 12}","{""6"": 61, ""12"": 12, ""14"": 4}",urbain_aere
85092004,FONTENAY,46.448167,-0.779833,20,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 29}","{""14"": 77, ""6"": 1}",non_bati
85113001,L ILE D YEU,46.693667,-2.330167,32,demuzere,11.0,11.0,11.0,"{""11"": 4}","{""11"": 20, ""12"": 8}","{""11"": 43, ""12"": 32, ""14"": 4}",non_bati
85119001,LANDES-GENUSSON,46.968333,-1.1255,100,demuzere,6.0,14.0,14.0,"{""6"": 2}","{""14"": 16, ""6"": 10}","{""14"": 56, ""6"": 20, ""12"": 2}",non_bati
85152001,LA MOTHE ACHARD,46.620833,-1.633167,58,demuzere,14.0,14.0,14.0,"{""14"": 4}","{""14"": 26, ""11"": 1, ""12"": 1}","{""14"": 69, ""11"": 8, ""12"": 1, ""17"": 2}",non_bati
85163001,NOIRMOUTIER EN,47.004667,-2.257167,3,demuzere,14.0,14.0,14.0,"{""14"": 3}","{""14"": 16, ""16"": 1, ""6"": 6, ""8"": 5}","{""17"": 6, ""14"": 39, ""16"": 2, ""6"": 18, ""8"": 12}",non_bati
